mtx,m,n,nnz,N,time,gflops
2259_rim.mtx,22656,22560,1014951,8,0.052346,310.230394
2040_fome21.mtx,67840,216350,465294,8,0.034046,218.668609
1410_Zewail.mtx,6784,6752,54233,8,0.022742,38.156086
0625_west1505.mtx,1536,1505,5445,8,0.008746,9.960961
1692_cavity22.mtx,4608,4562,138187,8,0.014097,156.837131
2337_TSOPF_RS_b300_c1.mtx,14592,14538,1474325,8,0.103781,227.298796
0970_spaceStation_4.mtx,1024,950,13626,8,0.015762,13.831874
0464_wm2.mtx,256,260,2942,8,0.013175,3.572877
0731_dwt_869.mtx,896,869,7285,8,0.008759,13.307540
2619_CO.mtx,221184,221119,7666057,8,0.281429,435.835744
0372_D_5.mtx,512,115,1832,8,0.008433,3.476070
0070_Trefethen_20b.mtx,128,19,147,8,0.008081,0.291066
1649_p010.mtx,10112,19090,118000,8,0.044464,42.461225
0506_tols1090.mtx,1152,1090,3546,8,0.013885,4.086186
0991_lp_bnl2.mtx,2432,4486,14996,8,0.013290,18.054375
1555_fv1.mtx,9728,9604,85264,8,0.011563,117.983064
2368_qa8fk.mtx,66176,66127,1660579,8,0.067945,391.040066
0374_lp_sctap1.mtx,384,660,1872,8,0.009435,3.174506
2265_Goodwin_054.mtx,32512,32510,1030878,8,0.046497,354.733169
1130_soc-sign-bitcoin-alpha.mtx,3840,3783,24186,8,0.041457,9.334490
2097_sinc15.mtx,11648,11532,568526,8,0.038137,238.517492
2547_t3dh_a.mtx,79232,79171,4352105,8,0.166241,418.871334
0265_Cities.mtx,128,46,1342,8,0.010351,2.074375
0532_olm1000.mtx,1024,1000,3996,8,0.008048,7.943923
2623_Ge87H76.mtx,113024,112985,7892195,8,0.309323,408.230440
1654_conf5_0-4x4-14.mtx,3072,3072,119808,8,0.020970,91.412806
1000_delf.mtx,3200,6654,15397,8,0.009374,26.280215
1217_cavity07.mtx,1280,1182,32747,8,0.011409,45.925508
0755_jagmesh7.mtx,1152,1138,7450,8,0.008425,14.147629
1116_airfoil1_dual.mtx,8064,8034,23626,8,0.009310,40.601897
1458_bayer02.mtx,13952,13935,63679,8,0.012035,84.656556
0432_gams60am.mtx,768,1071,2607,8,0.015911,2.621555
1882_bayer01.mtx,57856,57735,277774,8,0.021475,206.956721
0027_LFAT5.mtx,128,14,46,8,0.007776,0.094650
0216_steam3.mtx,128,80,928,8,0.008121,1.828435
1158_3elt_dual.mtx,9088,9000,26556,8,0.009767,43.502334
0948_can_1072.mtx,1152,1072,12444,8,0.010205,19.510941
0206_n3c5-b6.mtx,128,210,840,8,0.008421,1.596011
2813_delaunay_n24.mtx,16777216,16777216,100663202,8,6.237491,258.214587
0037_klein-b1.mtx,128,10,60,8,0.007611,0.126136
1596_delaunay_n14.mtx,16384,16384,98244,8,0.012671,124.058612
0849_adder_dcop_05.mtx,1920,1813,11097,8,0.028474,6.235622
1810_s3rmt3m3.mtx,5376,5357,207695,8,0.030324,109.588282
0815_G20.mtx,896,800,9344,8,0.015799,9.462643
0738_cavity01.mtx,384,317,7327,8,0.011145,10.518715
2087_c-62.mtx,41856,41731,559343,8,0.055469,161.342178
1699_stokes64s.mtx,12672,12546,140034,8,0.013037,171.855019
1097_deter8.mtx,3840,10905,22299,8,0.010127,35.232386
2821_Cube_Coup_dt0.mtx,2164864,2164760,127206144,8,4.695938,433.416813
1216_cavity09.mtx,1280,1182,32747,8,0.011469,45.685626
2085_rajat23.mtx,110464,110355,556938,8,0.061369,145.204587
2628_GL7d22.mtx,349568,822922,8251000,8,0.337705,390.921412
0992_n3c6-b4.mtx,3072,1365,15015,8,0.008754,27.444307
2748_Fault_639.mtx,638848,638802,28614564,8,1.033625,442.939059
1344_bcsstk23.mtx,3200,3134,45178,8,0.010477,68.996799
1745_Zhao2.mtx,33920,33861,166453,8,0.016076,165.663448
2695_af_2_k101.mtx,503680,503625,17550675,8,0.633120,443.534606
1208_c-21.mtx,3584,3509,32157,8,0.039774,12.935831
2385_oh2010.mtx,365440,365344,1768240,8,0.089914,314.655845
1875_jan99jac120sc.mtx,41472,41374,260202,8,0.022018,189.086274
2637_Ga19As19H42.mtx,133248,133123,8884839,8,0.353130,402.563831
2711_Ga41As41H72.mtx,268160,268096,18488476,8,0.683091,433.054371
2594_GL7d15.mtx,460288,171375,6080381,8,0.234467,414.924627
2157_thermomech_TK.mtx,102272,102158,711558,8,0.037877,300.572540
0979_bibd_17_4.mtx,256,2380,14280,8,0.014727,15.513915
2809_dielFilterV3real.mtx,1102848,1102824,89306020,8,3.296251,433.491382
1255_photogrammetry2.mtx,4480,936,37056,8,0.009259,64.036276
2008_light_in_tissue.mtx,29312,29282,406084,8,0.022664,286.686114
0212_plskz362.mtx,384,362,1760,8,0.008264,3.407353
1043_deter4.mtx,3328,9133,19231,8,0.009980,30.831757
2678_nd12k.mtx,36096,36000,14220946,8,0.564834,402.835172
2075_psmigr_1.mtx,3200,3140,543162,8,0.060274,144.184565
2083_Trefethen_20000b.mtx,20096,19999,554435,8,0.027940,317.498177
0955_grid2.mtx,3328,3296,12864,8,0.008357,24.628674
1113_G38.mtx,2048,2000,23558,8,0.024133,15.618702
0051_ch4-4-b3.mtx,128,96,96,8,0.007873,0.195108
1928_IG5-15.mtx,11392,11987,323509,8,0.024523,211.071312
1492_fome11.mtx,12160,24460,71264,8,0.024800,45.977367
2658_rail4284.mtx,4352,1096894,11284032,8,0.417894,432.033815
0543_bp_600.mtx,896,822,4172,8,0.028488,2.343191
0398_ash292.mtx,384,292,2208,8,0.008627,4.094956
1826_ABACUS_shell_hd.mtx,23424,23412,218484,8,0.017101,204.413025
0021_GD01_b.mtx,128,18,37,8,0.007955,0.074420
2035_nemeth12.mtx,9600,9506,446818,8,0.042662,167.576650
1448_Chem97Zt.mtx,2560,31022,62044,8,0.043625,22.755280
1390_model7.mtx,3456,9582,51027,8,0.025431,32.104043
0572_bibd_11_5.mtx,128,462,4620,8,0.013003,5.685020
1607_n4c6-b4.mtx,20096,5970,100290,8,0.013219,121.392363
0788_goddardRocketProblem_1.mtx,896,831,8498,8,0.026353,5.159578
1571_air03.mtx,128,10757,91028,8,0.042650,34.148673
1842_spmsrtls.mtx,30080,29995,229947,8,0.016941,217.172480
0512_bcsstk04.mtx,256,132,3648,8,0.028623,2.039183
2514_Dubcova3.mtx,146816,146689,3636649,8,0.134967,431.114692
2171_TSOPF_FS_b39_c7.mtx,28288,28216,730080,8,0.042527,274.677233
2341_net75.mtx,23168,23120,1489200,8,0.077339,308.089522
1001_bcsstm25.mtx,15488,15439,15439,8,0.009904,24.942648
2215_fp.mtx,7552,7548,848553,8,0.061963,219.110454
2665_troll.mtx,213504,213453,11985111,8,0.499237,384.109365
2432_mario002.mtx,389888,389874,2101242,8,0.118961,282.612345
0664_fpga_dcop_37.mtx,1280,1220,5892,8,0.010944,8.613657
2069_c-67.mtx,57984,57975,531935,8,0.058309,145.962038
2030_c-63.mtx,44288,44234,434704,8,0.035212,197.522696
0257_gams30a.mtx,384,531,1287,8,0.012938,1.591652
2207_sgpf5y6.mtx,246144,312540,831976,8,0.047319,281.317035
0845_plddb.mtx,3072,5049,10839,8,0.008628,20.100736
1049_spaceStation_12.mtx,1536,1410,19728,8,0.020068,15.729172
1247_circuit_1.mtx,2688,2624,35823,8,0.032971,17.384169
0787_Trefethen_500.mtx,512,500,8478,8,0.008925,15.199105
0790_dwt_1007.mtx,1024,1007,8575,8,0.008605,15.943581
0457_Trefethen_200.mtx,256,200,2890,8,0.008900,5.195543
2392_TSOPF_FS_b162_c3.mtx,30848,30798,1801300,8,0.106734,270.025396
0878_adder_dcop_18.mtx,1920,1813,11246,8,0.028563,6.299581
0889_adder_dcop_56.mtx,1920,1813,11246,8,0.028499,6.313827
1035_rdb3200l.mtx,3200,3200,18880,8,0.008378,36.056682
1415_bibd_49_3.mtx,1280,18424,55272,8,0.011743,75.306761
1871_bibd_81_3.mtx,3328,85320,255960,8,0.017133,239.028644
2774_relat9.mtx,12360064,549336,38955420,8,2.906255,214.463897
1858_sx-mathoverflow.mtx,24832,24818,239978,8,0.048632,78.953117
2754_coPapersDBLP.mtx,540544,540486,30491458,8,1.179332,413.677535
0179_flower_5_1.mtx,256,201,602,8,0.007952,1.211302
0638_fpga_dcop_05.mtx,1280,1220,5852,8,0.010910,8.582206
2300_language.mtx,399232,399130,1216334,8,0.082392,236.205209
2205_n4c6-b11.mtx,69248,132402,830820,8,0.036946,359.798470
2191_EternityII_A.mtx,7424,150638,782087,8,0.050938,245.660584
0727_lp_ship08s.mtx,896,2467,7194,8,0.011228,10.251777
1852_nh2010.mtx,48896,48837,234550,8,0.020035,187.314822
0418_dwa512.mtx,512,512,2480,8,0.008320,4.769304
2541_offshore.mtx,259840,259789,4242673,8,0.160267,423.560125
1595_Goodwin_017.mtx,3328,3317,97773,8,0.012417,125.988990
2072_nemeth15.mtx,9600,9506,539802,8,0.048975,176.353092
2345_EternityII_E.mtx,11136,262144,1503732,8,0.087627,274.568692
0189_lp_sc205.mtx,256,317,665,8,0.007771,1.369158
1437_p05.mtx,5120,9590,59045,8,0.043188,21.874433
0100_n3c5-b7.mtx,128,120,240,8,0.007872,0.487827
0066_bcsstm22.mtx,256,138,138,8,0.007888,0.279922
1416_nemspmm1.mtx,2432,8903,55867,8,0.034780,25.700937
2355_delaunay_n18.mtx,262144,262144,1572792,8,0.080082,314.237121
1930_goodwin.mtx,7424,7320,324784,8,0.037638,138.067421
2082_rail_79841.mtx,79872,79841,553921,8,0.032418,273.391646
2573_amazon-2008.mtx,735360,735323,5158388,8,0.239086,345.206851
1300_G23.mtx,2048,2000,39980,8,0.010503,60.903344
2053_lung2.mtx,109568,109460,492564,8,0.029339,268.616670
0674_fpga_dcop_19.mtx,1280,1220,5892,8,0.011066,8.519425
1430_psse1.mtx,14336,11028,57376,8,0.011039,83.163988
0236_bcsstm08.mtx,1152,1074,1074,8,0.007902,2.174520
1724_wing_nodal.mtx,11008,10937,150976,8,0.014023,172.261688
0130_chesapeake.mtx,128,39,340,8,0.009550,0.569646
0455_M20PI_n.mtx,1280,1182,2881,8,0.008445,5.458466
0348_lpi_refinery.mtx,384,464,1626,8,0.008736,2.978033
1959_a2nnsnsl.mtx,80128,80016,347222,8,0.049962,111.196652
2046_g7jac120sc.mtx,35584,35550,475296,8,0.030090,252.732329
0359_shl_400.mtx,768,663,1712,8,0.036504,0.750393
1779_mult_dcop_02.mtx,25216,25187,193276,8,0.030907,100.057049
0586_mk10-b4.mtx,1024,4725,4725,8,0.008336,9.069133
0877_adder_dcop_58.mtx,1920,1813,11246,8,0.028592,6.293215
2692_in-2004.mtx,1382912,1382908,16917053,8,0.757910,357.130706
0851_adder_dcop_03.mtx,1920,1813,11148,8,0.028470,6.265153
0762_gr_30_30.mtx,1024,900,7744,8,0.008639,14.342334
1420_bcsstm27.mtx,1280,1224,56126,8,0.036573,24.553989
1975_flower_8_4.mtx,55168,125361,375266,8,0.024244,247.656520
0954_fxm2-6.mtx,1536,2845,12812,8,0.011629,17.627473
2346_nemeth24.mtx,9600,9506,1506550,8,0.091519,263.385538
2263_ia2010.mtx,216064,216007,1021170,8,0.056785,287.731492
1481_mk11-b3.mtx,17408,6930,69300,8,0.010408,106.536056
2402_rajat21.mtx,411776,411676,1893370,8,0.111817,270.923653
0803_rail_1357.mtx,1408,1357,8985,8,0.008734,16.460023
0957_lshp1882.mtx,1920,1882,12904,8,0.008648,23.873042
1879_rat.mtx,3200,9408,268908,8,0.025528,168.538777
1066_pcb1000.mtx,1664,2820,20463,8,0.041245,7.938158
0385_mesh2e1.mtx,384,306,2018,8,0.008494,3.801064
1624_rajat09.mtx,24576,24482,105573,8,0.017013,99.288439
2318_fe_rotor.mtx,99712,99617,1324862,8,0.055837,379.636635
1787_rajat22.mtx,39936,39899,197264,8,0.049066,64.326196
0699_orbitRaising_3.mtx,768,761,6098,8,0.008913,10.946560
1625_ex8.mtx,3200,3096,106344,8,0.021814,78.001179
1510_lp_pilot87.mtx,2048,6680,74949,8,0.033825,35.452301
0498_dwg961a.mtx,1024,961,3405,8,0.008294,6.568971
0288_oscil_dcop_23.mtx,512,430,1544,8,0.008860,2.788332
1499_sts4098.mtx,4224,4098,72356,8,0.041034,28.212971
2635_atmosmodj.mtx,1270528,1270432,8814880,8,0.485857,290.287191
0284_flower_8_1.mtx,640,513,1538,8,0.008173,3.010739
1608_cis-n4c6-b4.mtx,20096,5970,100290,8,0.013195,121.610512
0937_G49.mtx,3072,3000,12000,8,0.008114,23.662758
2086_stokes128.mtx,49792,49666,558594,8,0.027819,321.272913
0668_fpga_dcop_36.mtx,1280,1220,5892,8,0.011008,8.563779
2377_venkat01.mtx,62464,62424,1717792,8,0.071433,384.760735
0415_str_0.mtx,384,363,2454,8,0.009941,3.949795
0872_adder_dcop_68.mtx,1920,1813,11246,8,0.028594,6.292764
1897_raefsky2.mtx,3328,3242,294276,8,0.029898,157.480534
0861_adder_dcop_08.mtx,1920,1813,11242,8,0.028528,6.305210
2460_CurlCurl_1.mtx,226560,226451,2472071,8,0.099946,395.744748
2493_sme3Dc.mtx,43008,42930,3148656,8,0.129417,389.271211
0088_n3c6-b1.mtx,128,105,210,8,0.007544,0.445414
1968_GL7d13.mtx,47360,8899,356232,8,0.022891,248.995928
2068_std1_Jac3_db.mtx,22016,21982,531826,8,0.059831,142.221141
1876_lp_cre_b.mtx,9728,77137,260785,8,0.045407,91.892618
0142_gams10am.mtx,128,171,407,8,0.008683,0.750009
0558_GL6_D_9.mtx,384,545,4349,8,0.009343,7.447938
2166_nemeth01.mtx,9600,9506,725054,8,0.059159,196.095475
2246_sinc18.mtx,16512,16428,973826,8,0.048359,322.200753
2220_Si10H16.mtx,17152,17077,875923,8,0.058315,240.329456
2618_G3_circuit.mtx,1585536,1585478,7660826,8,0.540490,226.781579
2657_SiO2.mtx,155392,155331,11283503,8,0.449549,401.593540
1155_lowThrust_2.mtx,2432,2312,26261,8,0.035396,11.870688
2067_ted_AB.mtx,10624,10605,522387,8,0.044143,189.341861
1153_p2p-Gnutella09.mtx,8192,8114,26013,8,0.013819,30.118794
1814_c-47.mtx,15360,15343,211401,8,0.044920,75.299094
0366_lshp_265.mtx,384,265,1753,8,0.008234,3.406490
2338_windscreen.mtx,22784,22692,1482390,8,0.060457,392.316743
0014_lpi_itest2.mtx,128,13,26,8,0.007909,0.052598
0783_cep1.mtx,1536,4769,8233,8,0.008252,15.963841
1423_mark3jac020sc.mtx,9216,9129,56175,8,0.012182,73.779922
1260_reorientation_6.mtx,3072,3006,37342,8,0.026729,22.352876
0801_progas.mtx,1664,1900,8897,8,0.008947,15.910001
2412_opt1.mtx,15488,15449,1930655,8,0.089707,344.349186
0838_bcsstm38.mtx,8064,8032,10485,8,0.009898,16.949180
1283_G4.mtx,896,800,38352,8,0.012231,50.171897
1669_jan99jac060.mtx,20736,20614,127182,8,0.016635,122.330377
2593_ESOC.mtx,327168,37830,6019939,8,0.221949,433.968814
1744_Zhao1.mtx,33920,33861,166453,8,0.015830,168.240046
1449_bips07_1998.mtx,15104,15066,62198,8,0.012182,81.693286
2751_mouse_gene.mtx,45184,45101,28967291,8,1.114911,415.707190
0484_G11.mtx,896,800,3200,8,0.008048,6.361804
2104_TF17.mtx,38144,48630,586218,8,0.032461,288.944729
0876_adder_dcop_32.mtx,1920,1813,11246,8,0.028628,6.285378
1835_lowThrust_12.mtx,18560,18458,224593,8,0.017283,207.919133
2553_torso3.mtx,259200,259156,4429042,8,0.167729,422.494906
2192_delaunay_n17.mtx,131072,131072,786352,8,0.044244,284.368814
2124_rajat28.mtx,87296,87190,607235,8,0.061442,158.128926
1498_nasa2146.mtx,2176,2146,72250,8,0.024077,48.011685
0672_fpga_dcop_14.mtx,1280,1220,5892,8,0.010799,8.730001
1115_G37.mtx,2048,2000,23570,8,0.026700,14.124226
2153_nsct.mtx,23040,37563,697738,8,0.060862,183.426720
1637_scsd8-2b.mtx,5248,35910,112770,8,0.011953,150.946882
0444_Erdos981.mtx,512,485,2762,8,0.010464,4.223100
1513_bips07_3078.mtx,21248,21128,75729,8,0.012897,93.947484
0989_D_8.mtx,1152,1271,14966,8,0.009365,25.568221
2093_wathen120.mtx,36480,36441,565761,8,0.028767,314.668290
0132_n3c5-b2.mtx,128,45,360,8,0.007989,0.721018
1802_minsurfo.mtx,40832,40806,203622,8,0.018570,175.444854
0675_fpga_dcop_03.mtx,1280,1220,5892,8,0.010872,8.670699
1913_circuit_4.mtx,80256,80209,307604,8,0.056319,87.389039
0125_n2c6-b10.mtx,128,306,330,8,0.008525,0.619379
1804_cz20468.mtx,20480,20468,206076,8,0.016897,195.131835
1083_ch6-6-b4.mtx,4352,5400,21600,8,0.008734,39.567541
0799_illc1850.mtx,1920,712,8758,8,0.008519,16.448925
2195_shar_te2-b3.mtx,200320,200200,800800,8,0.039110,327.605152
1252_dynamicSoaringProblem_5.mtx,3328,3271,36789,8,0.024696,23.834945
0139_odepb400.mtx,512,400,399,8,0.007739,0.824881
2620_Rucci1.mtx,1977984,109900,7791168,8,0.496544,251.052765
1741_lowThrust_4.mtx,13568,13562,160947,8,0.022571,114.091462
0049_n3c5-b1.mtx,128,10,90,8,0.007631,0.188696
0700_qh1484.mtx,1536,1484,6110,8,0.008679,11.264085
1065_t3dl_e.mtx,20480,20360,20360,8,0.010435,31.217609
1045_g7jac010.mtx,2944,2880,19635,8,0.010392,30.229551
0416_662_bus.mtx,768,662,2474,8,0.008392,4.716981
2732_Transport.mtx,1602176,1602111,23500731,8,0.882226,426.208022
0318_oscil_dcop_30.mtx,512,430,1544,8,0.008828,2.798480
0163_lp_stocfor1.mtx,128,165,501,8,0.008757,0.915373
2488_webbase-1M.mtx,1000064,1000005,3105536,8,0.306578,162.074682
0709_cz628.mtx,640,628,6346,8,0.009857,10.300844
2010_nemeth11.mtx,9600,9506,408264,8,0.040054,163.083676
0865_adder_dcop_44.mtx,1920,1813,11245,8,0.028577,6.295911
2320_relat8.mtx,345728,12347,1334038,8,0.057991,368.066530
0779_relat6.mtx,2432,157,8108,8,0.008344,15.547042
2812_mycielskian17.mtx,98304,98303,100245742,8,3.713521,431.916723
0019_Tina_AskCog.mtx,128,11,36,8,0.007990,0.072089
0453_lp_agg.mtx,512,615,2862,8,0.008948,5.117477
2521_IMDB.mtx,428544,896308,3782463,8,0.205228,294.888329
2028_t0331-4l.mtx,768,46915,430982,8,0.052802,130.594749
1293_G24.mtx,2048,2000,39980,8,0.010972,58.302151
1389_rel7.mtx,22016,1045,50636,8,0.010681,75.852812
1052_G44.mtx,1024,1000,19980,8,0.010401,30.734300
0301_oscil_dcop_15.mtx,512,430,1544,8,0.008691,2.842457
1003_dynamicSoaringProblem_2.mtx,1664,1591,15588,8,0.034253,7.281329
2361_coAuthorsCiteseer.mtx,227328,227320,1628268,8,0.133677,194.890217
0177_nos4.mtx,128,100,594,8,0.008309,1.143843
1881_cegb2802.mtx,2816,2802,277362,8,0.062086,71.478124
1726_cari.mtx,512,1200,152800,8,0.098915,24.716105
2646_x104.mtx,108416,108384,10167624,8,0.417501,389.656341
2765_hugetrace-00010.mtx,12057472,12057441,36164358,8,3.686135,156.974647
2188_bundle1.mtx,10624,10581,770901,8,0.072201,170.833531
0757_bfwa782.mtx,896,782,7514,8,0.008919,13.479091
1345_TS.mtx,2176,2142,45262,8,0.024350,29.740808
1353_msc01440.mtx,1536,1440,46270,8,0.011173,66.258452
0583_tumorAntiAngiogenesis_5.mtx,512,460,4690,8,0.038261,1.961286
1712_D6-6.mtx,120576,23740,146880,8,0.021403,109.801717
0214_ch6-6-b1.mtx,512,36,900,8,0.007540,1.909863
0641_circuit204.mtx,1024,1020,5883,8,0.008936,10.533421
2298_wi2010.mtx,253184,253096,1209404,8,0.065641,294.794390
0551_fs_541_3.mtx,640,541,4285,8,0.008745,7.839514
2173_Si5H12.mtx,19968,19896,738598,8,0.047218,250.274639
1094_Hamrle2.mtx,6016,5952,22162,8,0.008715,40.686617
2226_HTC_336_4438.mtx,226432,226340,904522,8,0.071178,203.326333
2823_vas_stokes_4M.mtx,4382336,4382246,131577616,8,4.759171,442.354774
2390_invextr1_new.mtx,30464,30412,1793881,8,0.077607,369.836989
0767_bcsstk06.mtx,512,420,7860,8,0.009764,12.879841
2253_2D_54019_highK.mtx,54144,54019,996414,8,0.141341,112.795421
0199_lp_share2b.mtx,128,162,777,8,0.008599,1.445689
1452_dendrimer.mtx,768,730,63024,8,0.040851,24.684144
2510_FEM_3D_thermal2.mtx,147968,147900,3489300,8,0.132951,419.919491
1818_jan99jac100sc.mtx,34560,34454,215862,8,0.020094,171.882714
2602_rgg_n_2_19_s0.mtx,524288,524288,6539532,8,0.257752,405.943336
1233_msc00726.mtx,768,726,34518,8,0.026888,20.540584
2064_hcircuit.mtx,105728,105676,513072,8,0.113180,72.531887
1508_kineticBatchReactor_4.mtx,7168,7105,74869,8,0.041427,28.915926
2753_GL7d20.mtx,1437568,1911130,29893084,8,1.139960,419.566766
0247_lpi_mondou2.mtx,384,604,1208,8,0.008892,2.173584
2041_pds-40.mtx,66944,217531,466800,8,0.030707,243.225837
2003_net25.mtx,9600,9520,401200,8,0.029819,215.271622
0120_mesh1em6.mtx,128,48,306,8,0.008232,0.594734
2701_af_shell9.mtx,504960,504855,17588875,8,0.645364,436.066915
1075_swang1.mtx,3200,3169,20841,8,0.008691,38.366660
1709_juba40k.mtx,40448,40337,144945,8,0.017139,135.311877
1973_email-Enron.mtx,36736,36692,367662,8,0.048383,121.582716
2545_t3dh.mtx,79232,79171,4352105,8,0.166574,418.034226
2114_sx-askubuntu.mtx,159360,159316,596933,8,0.066997,142.557973
1747_Muu.mtx,7168,7102,170134,8,0.015473,175.928377
0248_lpi_cplex2.mtx,256,378,1215,8,0.016077,1.209153
0741_cavity04.mtx,384,317,7327,8,0.011222,10.446518
2016_email-EuAll.mtx,265216,265214,420045,8,0.075838,88.618883
1868_Dubcova1.mtx,16256,16129,253009,8,0.017381,232.903383
0246_odepa400.mtx,512,400,1201,8,0.008093,2.374428
1989_c-54.mtx,31872,31793,391693,8,0.050712,123.582499
0368_can_229.mtx,256,229,1777,8,0.008781,3.238068
1906_208bit.mtx,24448,24421,299756,8,0.019559,245.213624
0299_oscil_dcop_28.mtx,512,430,1544,8,0.008762,2.819566
0167_ash85.mtx,128,85,523,8,0.008288,1.009621
1681_bibd_15_7.mtx,128,6435,135135,8,0.028615,75.561025
0036_klein-b2.mtx,128,30,60,8,0.007898,0.121546
2627_PR02R.mtx,161152,161070,8185136,8,0.329239,397.771969
0756_jagmesh8.mtx,1152,1141,7465,8,0.008656,13.797756
1327_N_reactome.mtx,10240,16559,43816,8,0.040916,17.133870
0370_sphere3.mtx,384,258,1794,8,0.008589,3.341865
1575_stufe-10.mtx,24064,24010,92828,8,0.012041,123.348322
2351_lhr71c.mtx,70400,70304,1528092,8,0.068121,358.910256
1807_internet.mtx,124672,124651,207214,8,0.031533,105.142394
2489_TSOPF_FS_b39_c30.mtx,120320,120216,3121160,8,0.129583,385.378730
0588_well1033.mtx,1152,320,4732,8,0.008159,9.279923
1847_windtunnel_evap2d.mtx,8320,8256,233468,8,0.016805,222.288236
0942_Journals.mtx,128,124,12068,8,0.079611,2.425403
2779_spal_004.mtx,10240,321696,46168124,8,1.644950,449.065290
0482_lp_modszk1.mtx,768,1620,3168,8,0.009018,5.620948
1824_ABACUS_shell_ud.mtx,23424,23412,218484,8,0.017236,202.815301
