index,mtx,m,n,nnz,cusparse,pixel_time,pixel_gflops
1524,2181_lhr34c.mtx,35152,35152,764014,0.000,0.024,62.542
1525,0349_dwt_221.mtx,221,221,1629,0.000,0.005,0.675
1526,0474_can_268.mtx,268,268,3082,0.000,0.006,1.083
1527,1958_vibrobox.mtx,12328,12328,342828,0.000,0.021,32.998
1528,2494_amazon0312.mtx,400727,400727,3200440,0.000,0.963,6.646
1529,1793_jnlbrng1.mtx,40000,40000,199200,0.000,0.013,29.935
1530,1948_me2010.mtx,69518,69518,335476,0.000,0.111,6.071
1531,1405_shermanACd.mtx,6136,6136,53329,0.000,0.012,8.693
1532,1577_fxm3_6(0).mtx,5026,5026,94026,0.000,0.008,24.156
1533,1573_big.mtx,13209,13209,91465,0.000,0.015,12.006
1534,1483_ex20.mtx,2203,2203,69981,0.000,0.006,21.900
1535,0242_flower_7_1.mtx,463,393,1178,0.000,0.005,0.498
1536,2394_cfd1.mtx,70656,70656,1828364,0.000,0.081,45.232
1537,2548_TF19.mtx,241029,317955,4370721,0.000,0.917,9.536
1538,2319_raefsky4.mtx,19779,19779,1328611,0.000,0.029,91.755
1539,0947_D_9.mtx,815,1133,12395,0.000,0.005,4.735
1540,0561_Maragal_2.mtx,555,350,4357,0.000,0.006,1.569
1541,1365_rosen2.mtx,1032,3080,47536,0.000,0.008,12.189
1542,0521_bp_200.mtx,822,822,3802,0.000,0.007,1.077
1543,0463_qh768.mtx,768,768,2934,0.000,0.005,1.185
1544,1134_delaunay_n12.mtx,4096,4096,24528,0.000,0.006,8.361
1545,2236_net50.mtx,16320,16320,945200,0.000,0.054,35.200
1546,1196_lp_greenbea.mtx,2392,5598,31070,0.000,0.007,8.955
1547,2772_mawi_201512012345.mtx,18571154,18571154,38040320,0.000,4.152,18.326
1548,0612_nos5.mtx,468,468,5172,0.000,0.005,1.894
1549,2025_bcsstk17.mtx,10974,10974,428650,0.000,0.013,67.403
1550,1633_scfxm1-2b.mtx,19036,33047,111052,0.000,0.012,18.184
1551,0381_bcsstm26.mtx,1922,1922,1922,0.000,0.003,1.499
1552,1752_jan99jac080.mtx,27534,27534,171522,0.000,0.028,12.286
1553,2477_thermomech_dK.mtx,204316,204316,2846228,0.000,0.379,15.034
1554,0013_relat3.mtx,12,5,24,0.000,0.003,0.019
1555,2050_af23560.mtx,23560,23560,484256,0.000,0.013,74.398
1556,1965_cit-HepTh.mtx,27770,27770,352807,0.000,0.162,4.353
1557,0844_filter2D.mtx,1668,1668,10750,0.000,0.005,4.685
1558,0732_lp_nug08.mtx,912,1632,7296,0.000,0.006,2.507
1559,2562_rajat29.mtx,643994,643994,4866270,0.000,0.436,22.330
1560,1597_se.mtx,32768,32768,98300,0.000,0.008,23.911
1561,2835_mycielskian18.mtx,196607,196607,300933832,0.000,8.931,67.394
1562,0951_D_7.mtx,1270,971,12714,0.000,0.005,4.812
1563,0009_rel3.mtx,12,5,18,0.000,0.003,0.014
1564,1811_g3rmt3m3.mtx,5357,5357,207695,0.000,0.007,57.725
1565,2560_apache2.mtx,715176,715176,4817870,0.000,0.336,28.650
1566,1872_airfoil_2d.mtx,14214,14214,259688,0.000,0.024,21.562
1567,1025_freeFlyingRobot_4.mtx,2358,2358,18218,0.000,0.006,5.910
1568,0323_oscil_dcop_31.mtx,430,430,1544,0.000,0.004,0.687
1569,1797_c-52.mtx,23948,23948,202716,0.000,0.018,22.633
1570,1414_ex10.mtx,2410,2410,54840,0.000,0.006,17.418
1571,2244_crystk02.mtx,13965,13965,968583,0.000,0.026,74.264
1572,1764_wang3.mtx,26064,26064,177168,0.000,0.012,28.673
1573,0814_G21.mtx,800,800,9334,0.000,0.006,3.098
1574,1280_G2.mtx,800,800,38352,0.000,0.006,13.023
1575,0006_mycielskian3.mtx,5,5,10,0.000,0.003,0.008
1576,1691_cavity24.mtx,4562,4562,138187,0.000,0.007,36.889
1577,2632_thermal2.mtx,1228045,1228045,8580313,0.000,1.354,12.676
1578,0231_pde225.mtx,225,225,1065,0.000,0.004,0.548
1579,0320_oscil_dcop_04.mtx,430,430,1544,0.000,0.005,0.654
1580,0924_watt_1.mtx,1856,1856,11360,0.000,0.005,4.819
1581,0608_Franz1.mtx,2240,768,5120,0.000,0.005,1.934
1582,2608_sls.mtx,1748122,62729,6804304,0.000,1.182,11.515
1583,1946_ckt11752_dc_1.mtx,49702,49702,333029,0.000,0.034,19.499
1584,2518_smt.mtx,25710,25710,3753184,0.000,0.092,81.930
1585,1282_G1.mtx,800,800,38352,0.000,0.006,13.605
1586,0509_dwt_419.mtx,419,419,3563,0.000,0.005,1.450
1587,2443_Stanford.mtx,281903,281903,2312497,0.000,1.214,3.811
1588,1509_cegb3306.mtx,3306,3306,74916,0.000,0.007,21.680
1589,1177_spaceShuttleEntry_3.mtx,1834,1834,28757,0.000,0.008,6.884
1590,0812_G15.mtx,800,800,9322,0.000,0.007,2.822
1591,0395_tols340.mtx,340,340,2196,0.000,0.006,0.766
1592,0520_sherman4.mtx,1104,1104,3786,0.000,0.005,1.607
1593,1537_dano3mip.mtx,3202,15851,81633,0.000,0.022,7.554
1594,1418_Goodwin_013.mtx,1965,1965,56069,0.000,0.007,15.562
1595,0190_zed.mtx,116,142,666,0.000,0.005,0.282
1596,0926_extr1.mtx,2837,2837,11407,0.000,0.005,4.558
1597,2200_nemeth19.mtx,9506,9506,818302,0.000,0.014,112.900
1598,2229_soc-Slashdot0811.mtx,77360,77360,905468,0.000,0.325,5.578
1599,1919_Goodwin_030.mtx,10142,10142,312814,0.000,0.012,53.873
1600,0373_rw496.mtx,496,496,1859,0.000,0.004,0.881
1601,1710_bauru5727.mtx,40366,40366,145019,0.000,0.015,19.690
1602,1591_Franz9.mtx,19588,4164,97508,0.000,0.009,21.922
1603,0884_adder_dcop_39.mtx,1813,1813,11246,0.000,0.007,3.281
1604,2159_image_interp.mtx,240000,120000,711683,0.000,0.040,35.642
1605,0899_adder_dcop_15.mtx,1813,1813,11246,0.000,0.007,3.307
1606,2445_ASIC_680ks.mtx,682712,682712,2329176,0.000,0.213,21.830
1607,1512_ex13.mtx,2568,2568,75628,0.000,0.007,21.994
1608,1905_c-60.mtx,43640,43640,298578,0.000,0.034,17.510
1609,2579_para-9.mtx,155924,155924,5416358,0.000,0.469,23.113
1610,0128_wheel_7_1.mtx,114,113,338,0.000,0.004,0.150
1611,0173_Trec8.mtx,23,84,549,0.000,0.005,0.218
1612,0109_GD97_b.mtx,47,47,264,0.000,0.005,0.109
1613,2315_n4c6-b7.mtx,163215,104115,1305720,0.000,0.090,28.968
1614,1315_dw4096.mtx,8192,8192,41746,0.000,0.005,17.340
1615,2102_ASIC_100ks.mtx,99190,99190,578890,0.000,0.059,19.549
1616,0204_dwt_234.mtx,234,234,834,0.000,0.004,0.371
1617,0511_L.mtx,956,956,3640,0.000,0.005,1.442
1618,0697_jpwh_991.mtx,991,991,6027,0.000,0.005,2.217
1619,0601_lpi_klein2.mtx,477,531,5062,0.000,0.006,1.767
1620,2414_rajat24.mtx,358172,358172,1948235,0.000,0.189,20.655
1621,0721_orsirr_1.mtx,1030,1030,6858,0.000,0.005,2.623
1622,2478_stat96v2.mtx,29089,957432,2852184,0.000,0.105,54.180
1623,2472_ct20stif.mtx,52329,52329,2698463,0.000,0.060,90.225
1624,1358_meg4.mtx,5860,5860,46842,0.000,0.008,12.003
1625,2556_tmt_unsym.mtx,917825,917825,4584801,0.000,0.273,33.621
1626,1983_lhr17c.mtx,17576,17576,381975,0.000,0.013,60.602
1627,1552_kineticBatchReactor_7.mtx,7968,7968,84508,0.000,0.009,18.610
1628,0990_lp_pilot_ja.mtx,940,2267,14977,0.000,0.007,4.550
1629,2291_nemeth21.mtx,9506,9506,1173746,0.000,0.019,124.245
1630,2221_HTC_336_9129.mtx,226340,226340,883422,0.000,0.068,26.016
1631,1663_c-43.mtx,11125,11125,123675,0.000,0.010,25.806
1632,0725_lp_ganges.mtx,1309,1706,6937,0.000,0.006,2.356
1633,0893_adder_dcop_64.mtx,1813,1813,11246,0.000,0.007,3.118
1634,2262_gyro_k.mtx,17361,17361,1021159,0.000,0.040,50.660
1635,2426_pa2010.mtx,421545,421545,2058462,0.000,0.675,6.095
1636,0585_mycielskian8.mtx,191,191,4720,0.000,0.006,1.568
1637,0156_GD97_c.mtx,452,452,460,0.000,0.005,0.193
1638,1213_ex4.mtx,1601,1601,32299,0.000,0.007,9.782
1639,2815_ML_Geer.mtx,1504002,1504002,110879972,0.000,1.896,116.935
1640,0357_shl_0.mtx,663,663,1687,0.000,0.006,0.561
1641,2254_preferentialAttachment.mtx,100000,100000,999970,0.000,0.544,3.676
1642,1379_delaunay_n13.mtx,8192,8192,49094,0.000,0.008,11.724
1643,2622_TEM181302.mtx,181302,181302,7839010,0.000,0.267,58.754
1644,0642_fpga_dcop_10.mtx,1220,1220,5884,0.000,0.006,1.955
1645,2062_t3dl.mtx,20360,20360,509866,0.000,0.027,38.018
1646,2284_landmark.mtx,71952,2704,1151232,0.000,0.028,81.219
1647,0866_adder_dcop_51.mtx,1813,1813,11246,0.000,0.007,3.283
1648,0882_adder_dcop_38.mtx,1813,1813,11246,0.000,0.007,3.280
1649,1366_mhd1280a.mtx,1280,1280,47906,0.000,0.006,15.409
1650,1781_CAG_mat1916.mtx,1916,1916,195985,0.000,0.014,29.000
1651,0152_bfwa62.mtx,62,62,450,0.000,0.005,0.169
1652,0874_adder_dcop_17.mtx,1813,1813,11246,0.000,0.007,3.126
1653,1093_IG5-11.mtx,1227,1692,22110,0.000,0.006,7.167
1654,0122_lp_kb2.mtx,43,68,313,0.000,0.005,0.115
1655,1706_ted_B_unscaled.mtx,10605,10605,144579,0.000,0.007,39.486
1656,1268_poli3.mtx,16955,16955,37849,0.000,0.012,6.380
1657,2019_ted_A_unscaled.mtx,10605,10605,424587,0.000,0.009,96.596
1658,2511_ca2010.mtx,710145,710145,3489366,0.000,1.377,5.070
1659,2479_ramage02.mtx,16830,16830,2866352,0.000,0.053,107.521
1660,2727_333SP.mtx,3712815,3712815,22217266,0.000,4.963,8.954
1661,1850_stat96v5.mtx,2307,75779,233921,0.000,0.010,45.386
1662,2487_belgium_osm.mtx,1441295,1441295,3099940,0.000,0.430,14.411
1663,2757_dielFilterV3clx.mtx,420408,420408,32886208,0.000,1.564,42.045
1664,1920_rail516.mtx,516,47827,315412,0.000,0.042,15.031
1665,1718_bcsstk18.mtx,11948,11948,149090,0.000,0.011,26.550
1666,2371_turon_m.mtx,189924,189924,1690876,0.000,0.114,29.662
1667,0351_S10PI_n.mtx,682,682,1633,0.000,0.004,0.750
1668,0492_nos6.mtx,675,675,3255,0.000,0.004,1.495
1669,2482_srb1.mtx,54924,54924,2962152,0.000,0.049,120.054
1670,0300_oscil_dcop_29.mtx,430,430,1544,0.000,0.004,0.689
1671,1516_cavity14.mtx,2597,2597,76367,0.000,0.006,23.936
1672,0953_cz1268.mtx,1268,1268,12786,0.000,0.006,4.608
1673,0607_de063157.mtx,936,1908,5119,0.000,0.006,1.831
1674,0500_nsic.mtx,465,897,3449,0.000,0.006,1.171
1675,0316_oscil_dcop_05.mtx,430,430,1544,0.000,0.005,0.653
1676,2175_g7jac180.mtx,53370,53370,747276,0.000,0.109,13.744
1677,2266_torso2.mtx,115967,115967,1033473,0.000,0.051,40.866
1678,1330_freeFlyingRobot_16.mtx,6078,6078,44006,0.000,0.007,13.453
1679,1279_G8.mtx,800,800,38352,0.000,0.005,14.891
1680,1828_s1rmt3m1.mtx,5489,5489,219521,0.000,0.008,57.504
1681,0473_str_200.mtx,363,363,3068,0.000,0.005,1.127
1682,0040_lpi_bgprtr.mtx,20,40,70,0.000,0.004,0.035
1683,2797_Serena.mtx,1391349,1391349,64531701,0.000,2.166,59.585
1684,0901_adder_dcop_46.mtx,1813,1813,11246,0.000,0.007,3.282
1685,0938_G50.mtx,3000,3000,12000,0.000,0.005,5.324
1686,2122_rajat20.mtx,86916,86916,605045,0.000,0.064,18.788
1687,0054_rel4.mtx,66,12,104,0.000,0.003,0.081
1688,2119_shar_te2-b2.mtx,200200,17160,600600,0.000,0.072,16.720
1689,0764_epb0.mtx,1794,1794,7764,0.000,0.005,3.075
1690,2538_debr.mtx,1048576,1048576,4194298,0.000,0.177,47.376
1691,2339_598a.mtx,110971,110971,1483868,0.000,0.683,4.343
1692,1150_email-Eu-core.mtx,1005,1005,25571,0.000,0.006,8.302
1693,1935_pwt(1).mtx,36519,36519,326107,0.000,0.017,38.175
1694,1977_k3plates.mtx,11107,11107,378927,0.000,0.010,72.675
1695,1020_spaceStation_6.mtx,1111,1111,17595,0.000,0.006,5.838
1696,1619_wiki-Vote.mtx,8297,8297,103689,0.000,0.031,6.685
1697,1511_ch7-6-b4.mtx,15120,12600,75600,0.000,0.009,16.213
1698,2411_conf5_4-8x8-10.mtx,49152,49152,1916928,0.000,0.045,84.459
1699,1623_crystm01.mtx,4875,4875,105339,0.000,0.007,30.653
1700,1194_pf2177.mtx,9728,10178,30984,0.000,0.008,8.252
1701,2370_av41092.mtx,41092,41092,1683902,0.000,0.094,35.947
1702,0714_orbitRaising_2.mtx,739,739,6526,0.000,0.005,2.454
1703,1695_cavity17.mtx,4562,4562,138187,0.000,0.007,38.194
1704,1380_tuma2.mtx,12992,12992,49365,0.000,0.006,15.331
1705,2393_ASIC_320ks.mtx,321671,321671,1827807,0.000,0.151,24.242
1706,0988_Sieber.mtx,2290,2290,14873,0.000,0.006,4.943
1707,1214_plat1919.mtx,1919,1919,32399,0.000,0.005,12.071
1708,0784_lp_grow22.mtx,440,946,8252,0.000,0.005,3.099
1709,1622_nasa4704(0).mtx,4704,4704,104756,0.000,0.008,25.429
1710,2612_cage13.mtx,445315,445315,7479343,0.000,0.608,24.619
1711,0793_Trec10.mtx,106,478,8612,0.000,0.006,2.734
1712,1081_Franz2.mtx,4032,4480,21504,0.000,0.006,7.209
1713,0322_oscil_dcop_46.mtx,430,430,1544,0.000,0.005,0.653
1714,2520_s4dkt3m2.mtx,90449,90449,3753461,0.000,0.066,112.893
1715,0438_fs_680_2.mtx,680,680,2646,0.000,0.004,1.186
1716,1318_freeFlyingRobot_12.mtx,5578,5578,41940,0.000,0.006,13.266
1717,2739_asia_osm.mtx,11950757,11950757,25423206,0.000,2.841,17.898
1718,1652_conf5_0-4x4-18.mtx,3072,3072,119808,0.000,0.006,41.571
1719,1086_c-19.mtx,2327,2327,21817,0.000,0.007,6.091
1720,2309_mac_econ_fwd500.mtx,206500,206500,1273389,0.000,0.185,13.761
1721,1422_mark3jac020.mtx,9129,9129,56175,0.000,0.011,9.978
1722,0451_west0655.mtx,655,655,2854,0.000,0.005,1.101
1723,0334_oscil_dcop_53.mtx,430,430,1544,0.000,0.005,0.686
1724,0186_gent113.mtx,113,113,655,0.000,0.005,0.267
1725,1084_ch6-6-b3.mtx,5400,2400,21600,0.000,0.007,6.422
1726,0685_fpga_dcop_18.mtx,1220,1220,5892,0.000,0.006,1.867
1727,0134_can_73.mtx,73,73,377,0.000,0.005,0.160
1728,1849_lhr11.mtx,10964,10964,233741,0.000,0.009,51.804
1729,2285_msc23052.mtx,23052,23052,1154814,0.000,0.036,64.813
1730,0603_de080285.mtx,936,1908,5082,0.000,0.005,1.960
1731,1915_lhr14.mtx,14270,14270,307858,0.000,0.010,61.387
1732,0914_adder_dcop_34.mtx,1813,1813,11246,0.000,0.007,3.282
1733,2283_bcsstk36.mtx,23052,23052,1143140,0.000,0.025,92.040
1734,1148_lns_3937.mtx,3937,3937,25407,0.000,0.005,10.345
1735,1007_rosen8.mtx,520,1544,16058,0.000,0.007,4.291
1736,2223_tube1.mtx,21498,21498,897056,0.000,0.022,81.244
1737,2352_lhr71.mtx,70304,70304,1528092,0.000,0.042,72.808
1738,0495_lp_scrs8.mtx,490,1275,3288,0.000,0.006,1.172
1739,1933_pwt.mtx,36519,36519,326107,0.000,0.017,38.168
1740,1211_lpl2.mtx,3294,10881,32232,0.000,0.006,10.463
1741,2163_c-64b.mtx,51035,51035,717841,0.000,0.034,42.677
1742,0695_dwt_758.mtx,758,758,5994,0.000,0.006,2.140
1743,1101_c-20.mtx,2921,2921,22685,0.000,0.007,6.625
1744,2187_dc3.mtx,116835,116835,766396,0.000,0.064,23.817
1745,2302_twotone.mtx,120750,120750,1224224,0.000,0.123,19.878
1746,2563_netherlands_osm.mtx,2216688,2216688,4882476,0.000,0.856,11.408
1747,2303_mn2010.mtx,259777,259777,1227102,0.000,0.384,6.388
1748,1021_Si2.mtx,769,769,17801,0.000,0.005,6.507
1749,1902_Reuters911.mtx,13332,13332,296076,0.000,0.117,5.047
1750,0007_Trec5.mtx,3,7,12,0.000,0.003,0.009
1751,2550_TSOPF_FS_b300_c1.mtx,29214,29214,4400122,0.000,0.058,150.829
1752,1717_nug08-3rd.mtx,19728,29856,148416,0.000,0.021,13.832
1753,1069_large.mtx,4282,8617,20635,0.000,0.006,7.177
1754,1763_t2dah_e.mtx,11445,11445,176117,0.000,0.009,38.550
1755,2091_patents_main.mtx,240547,240547,560943,0.000,0.313,3.582
1756,1024_lp_cre_a.mtx,3516,7248,18168,0.000,0.006,5.640
1757,2475_helm2d03.mtx,392257,392257,2741935,0.000,0.291,18.867
1758,2333_std1_Jac3.mtx,21982,21982,1455848,0.000,0.043,68.494
1759,1729_hangGlider_5.mtx,16011,16011,155246,0.000,0.012,26.044
1760,2571_web-Google.mtx,916428,916428,5105039,0.000,2.979,3.428
1761,2013_cz40948.mtx,40948,40948,412148,0.000,0.022,37.191
1762,0657_fpga_dcop_31.mtx,1220,1220,5892,0.000,0.006,1.958
1763,0507_lp_shell.mtx,536,1777,3558,0.000,0.006,1.182
1764,0270_can_161.mtx,161,161,1377,0.000,0.004,0.659
1765,1636_south31.mtx,18425,36321,112398,0.000,0.009,24.763
1766,0172_IG5-7.mtx,62,150,549,0.000,0.005,0.237
1767,1707_lp_osa_07.mtx,1118,25067,144812,0.000,0.013,22.094
1768,0965_n2c6-b8.mtx,1470,3990,13230,0.000,0.007,3.853
1769,0993_n2c6-b4.mtx,3003,1365,15015,0.000,0.005,6.298
1770,0291_oscil_dcop_57.mtx,430,430,1544,0.000,0.004,0.686
1771,2240_scircuit.mtx,170998,170998,958936,0.000,0.115,16.635
1772,2776_Hardesty3.mtx,8217820,7591564,40451632,0.000,2.565,31.536
1773,2039_epb3.mtx,84617,84617,463625,0.000,0.034,27.425
1774,0352_lpi_vol1.mtx,323,464,1646,0.000,0.005,0.671
1775,0615_lpi_pilot4i.mtx,410,1123,5264,0.000,0.006,1.708
1776,2095_g7jac140.mtx,41490,41490,565956,0.000,0.084,13.508
1777,2458_c8_mat11_I.mtx,4562,5761,2462970,0.000,0.058,85.155
1778,1892_mark3jac100.mtx,45769,45769,285215,0.000,0.047,12.240
1779,1384_mbeaflw.mtx,496,496,49920,0.000,0.008,12.980
1780,2261_gyro.mtx,17361,17361,1021159,0.000,0.040,50.646
1781,1432_fxm3_6.mtx,6200,12625,57722,0.000,0.007,16.692
1782,2112_LeGresley_87936.mtx,87936,87936,593276,0.000,0.086,13.871
1783,2544_pdb1HYS.mtx,36417,36417,4344765,0.000,0.071,121.830
1784,0807_scagr7-2c.mtx,2447,3479,9005,0.000,0.005,3.570
1785,1426_rdist2.mtx,3198,3198,56934,0.000,0.006,18.667
1786,1121_rosen1.mtx,520,1544,23794,0.000,0.008,6.072
1787,1402_ex3.mtx,1821,1821,52685,0.000,0.007,15.955
1788,0342_abb313.mtx,313,176,1557,0.000,0.005,0.605
1789,1203_commanche_dual.mtx,7920,7920,31680,0.000,0.007,9.265
1790,0097_Maragal_1.mtx,32,14,234,0.000,0.003,0.150
1791,1126_lshp3466.mtx,3466,3466,23896,0.000,0.006,8.521
1792,0215_spaceStation_1.mtx,99,99,927,0.000,0.005,0.406
1793,0659_fpga_dcop_42.mtx,1220,1220,5892,0.000,0.006,1.866
1794,0553_fs_541_4.mtx,541,541,4285,0.000,0.005,1.619
1795,1377_bips07_1693.mtx,13275,13275,49044,0.000,0.007,13.087
1796,1861_benzene.mtx,8219,8219,242669,0.000,0.014,35.587
1797,0939_lutz30-23-b6.mtx,1716,3003,12012,0.000,0.005,4.940
1798,0052_Hamrle1.mtx,32,32,98,0.000,0.003,0.061
1799,0702_130bit.mtx,584,575,6120,0.000,0.005,2.333
1800,1117_spaceStation_13.mtx,1617,1617,23649,0.000,0.006,7.490
1801,0722_lshp1009.mtx,1009,1009,6865,0.000,0.005,2.536
1802,0228_lp_nug05.mtx,210,225,1050,0.000,0.005,0.420
1803,1264_lp_woodw.mtx,1098,8418,37487,0.000,0.008,9.496
1804,0616_lp_pilot4.mtx,410,1123,5264,0.000,0.006,1.629
1805,0431_lpi_reactor.mtx,318,808,2591,0.000,0.006,0.882
1806,0687_fpga_dcop_22.mtx,1220,1220,5892,0.000,0.006,1.866
1807,2416_TSOPF_FS_b39_c19.mtx,76216,76216,1977600,0.000,0.041,96.435
1808,1878_fxm4_6.mtx,22400,47185,265442,0.000,0.016,33.651
1809,0629_netscience.mtx,1589,1589,5484,0.000,0.005,2.026
1810,2350_neos.mtx,479119,515905,1526794,0.000,0.192,15.893
1811,2012_sd2010.mtx,88360,88360,410722,0.000,0.116,7.063
1812,2152_nemeth18.mtx,9506,9506,695234,0.000,0.012,116.046
1813,1739_hvdc1.mtx,24842,24842,159981,0.000,0.014,22.765
1814,1523_ex28.mtx,2603,2603,77781,0.000,0.006,24.122
1815,0144_impcol_c.mtx,137,137,411,0.000,0.005,0.174
1816,2696_af_3_k101.mtx,503625,503625,17550675,0.000,0.306,114.797
1817,2208_pds-70.mtx,114944,390005,833465,0.000,0.337,4.950
1818,0619_M40PI_n.mtx,2182,2182,5341,0.000,0.005,2.306
1819,0003_mycielskian2.mtx,2,2,2,0.000,0.003,0.002
1820,1165_3elt.mtx,4720,4720,27444,0.000,0.006,8.977
1821,1969_lp_ken_18.mtx,105127,154699,358171,0.000,0.095,7.505
1822,1963_poisson3Da.mtx,13514,13514,352762,0.000,0.111,6.357
1823,1984_lhr17.mtx,17576,17576,381975,0.000,0.013,60.660
1824,0771_bwm2000.mtx,2000,2000,7996,0.000,0.004,3.587
1825,1146_model8.mtx,2896,6464,25277,0.000,0.007,7.595
1826,2512_oilpan.mtx,73752,73752,3597188,0.000,0.061,117.805
1827,1728_nsir.mtx,4453,10057,154939,0.000,0.012,25.335
1828,2702_af_shell8.mtx,504855,504855,17588875,0.000,0.304,115.879
1829,1082_utm1700b.mtx,1700,1700,21509,0.000,0.005,8.141
1830,1674_bodyy5.mtx,18589,18589,129281,0.000,0.010,26.157
1831,1857_luxembourg_osm.mtx,114599,114599,239332,0.000,0.032,15.005
1832,1937_shallow_water1.mtx,81920,81920,327680,0.000,0.014,45.407
1833,0388_Trefethen_150.mtx,150,150,2040,0.000,0.005,0.838
1834,1950_ct2010.mtx,67578,67578,336352,0.000,0.116,5.809
1835,0277_can_187.mtx,187,187,1491,0.000,0.004,0.670
1836,0176_08blocks.mtx,300,300,592,0.000,0.005,0.224
1837,1228_bcsstk11.mtx,1473,1473,34241,0.000,0.006,10.846
1838,2365_2cubes_sphere.mtx,101492,101492,1647264,0.000,0.262,12.582
1839,1484_aug3d.mtx,24300,24300,69984,0.000,0.009,16.386
1840,0673_fpga_dcop_11.mtx,1220,1220,5892,0.000,0.006,1.973
1841,1553_c-44.mtx,10728,10728,85000,0.000,0.012,14.552
1842,2024_helm3d01.mtx,32226,32226,428444,0.000,0.086,9.968
1843,1107_barth4.mtx,6019,6019,23492,0.000,0.006,8.464
1844,0870_adder_dcop_66.mtx,1813,1813,11246,0.000,0.007,3.282
1845,2141_wv2010.mtx,135218,135218,662922,0.000,0.251,5.278
1846,2631_torso1.mtx,116158,116158,8516500,0.000,0.116,146.917
1847,1014_Erdos02.mtx,6927,6927,16944,0.000,0.011,3.080
1848,1229_bcsstk12.mtx,1473,1473,34241,0.000,0.006,11.458
1849,0080_can_24.mtx,24,24,160,0.000,0.003,0.092
1850,1822_ak2010.mtx,45292,45292,217098,0.000,0.083,5.258
1851,0894_adder_dcop_65.mtx,1813,1813,11246,0.000,0.007,3.285
1852,2317_SiO.mtx,33401,33401,1317655,0.000,0.069,37.945
1853,0031_GD98_a.mtx,38,38,50,0.000,0.004,0.027
1854,2007_c-57.mtx,37833,37833,405197,0.000,0.024,33.333
1855,0302_oscil_dcop_19.mtx,430,430,1544,0.000,0.005,0.674
1856,2005_rail582.mtx,582,56097,402290,0.000,0.044,18.490
1857,1639_CurlCurl_0.mtx,11083,11083,113343,0.000,0.008,29.103
1858,2703_af_shell6.mtx,504855,504855,17588875,0.000,0.304,115.703
1859,1621_nasa4704.mtx,4704,4704,104756,0.000,0.008,25.460
1860,0462_lpi_pang.mtx,361,741,2933,0.000,0.006,0.929
1861,0387_bibd_17_3.mtx,136,680,2040,0.000,0.006,0.632
1862,2439_pkustk05.mtx,37164,37164,2205144,0.000,0.058,75.586
1863,1322_rajat01.mtx,6833,6833,43250,0.000,0.008,10.501
1864,1398_mk11-b4.mtx,10395,17325,51975,0.000,0.009,11.061
1865,2542_gupta2.mtx,62064,62064,4248286,0.000,0.157,54.250
1866,2281_connectus.mtx,512,394792,1127525,0.000,0.119,18.970
1867,2395_GL7d14.mtx,171375,47271,1831183,0.000,0.981,3.734
1868,1167_bayer08.mtx,3008,3008,27576,0.000,0.007,8.260
1869,2648_atmosmodl.mtx,1489752,1489752,10319760,0.000,0.703,29.347
1870,1992_nemeth04.mtx,9506,9506,394808,0.000,0.008,97.112
1871,0628_lp_scfxm2.mtx,660,1200,5469,0.000,0.006,1.752
1872,2611_bmw7st_1.mtx,141347,141347,7339667,0.000,0.149,98.341
1873,0852_init_adder1.mtx,1813,1813,11156,0.000,0.007,3.305
1874,2271_ibm_matrix_2.mtx,51448,51448,1056610,0.000,0.041,51.816
1875,0015_Tina_AskCal.mtx,11,11,29,0.000,0.003,0.022
1876,0627_n2c6-b3.mtx,1365,455,5460,0.000,0.004,2.431
1877,1731_e18.mtx,24617,38602,156466,0.000,0.028,11.060
1878,1791_SiNa.mtx,5743,5743,198787,0.000,0.012,32.299
1879,2101_ncvxqp7.mtx,87500,87500,574962,0.000,0.073,15.764
1880,2758_mycielskian16.mtx,49151,49151,33382480,0.000,0.955,69.894
1881,1320_Kaufhold.mtx,8765,8765,42471,0.000,0.010,8.632
1882,1867_TSOPF_RS_b39_c7.mtx,14098,14098,252446,0.000,0.008,63.894
1883,0859_adder_dcop_10.mtx,1813,1813,11232,0.000,0.007,3.212
1884,2260_olafu.mtx,16146,16146,1015156,0.000,0.022,94.249
1885,1570_orani678.mtx,2529,2529,90158,0.000,0.008,23.336
1886,1551_biplane-9.mtx,21701,21701,84076,0.000,0.010,16.997
1887,0219_grid1.mtx,252,252,952,0.000,0.005,0.411
1888,0203_bcsstm19.mtx,817,817,817,0.000,0.003,0.641
1889,2196_Chevron2.mtx,90249,90249,803173,0.000,0.035,46.181
1890,1440_crack_dual.mtx,20141,20141,60086,0.000,0.011,11.050
1891,0883_adder_dcop_36.mtx,1813,1813,11246,0.000,0.007,3.283
1892,2242_transient.mtx,178866,178866,961790,0.000,0.109,17.645
1893,2206_nm2010.mtx,168609,168609,830970,0.000,0.319,5.211
1894,0062_bcspwr01.mtx,39,39,131,0.000,0.004,0.066
1895,0445_lp_e226.mtx,223,472,2768,0.000,0.007,0.786
1896,1529_TF15.mtx,6334,7742,80057,0.000,0.013,12.459
1897,1598_fe_sphere.mtx,16386,16386,98304,0.000,0.012,15.841
1898,1096_ex33.mtx,1733,1733,22189,0.000,0.006,7.922
1899,1841_ex35.mtx,19716,19716,228208,0.000,0.011,41.447
1900,1605_LF10000.mtx,19998,19998,99982,0.000,0.007,29.651
