mtx,m,n,nnz,N,time,gflops
0369_tumorAntiAngiogenesis_1.mtx,256,205,1783,8,0.029322,0.972929
1556_kineticBatchReactor_9.mtx,8192,8115,86183,8,0.048384,28.499933
1261_t2dal_bci.mtx,4352,4257,37465,8,0.015963,37.550766
1256_162bit.mtx,3712,3597,37118,8,0.015994,37.132556
2586_roadNet-CA.mtx,1971328,1971281,5533214,8,0.541608,163.460391
0346_oscil_trans_01.mtx,512,430,1614,8,0.014043,1.838960
1672_aug3dcqp.mtx,35584,35543,128115,8,0.022066,92.897138
2375_venkat50.mtx,62464,62424,1717792,8,0.099977,274.909443
2388_n4c6-b8.mtx,198912,163215,1790055,8,0.108032,265.114705
0575_bp_1000.mtx,896,822,4661,8,0.039526,1.886748
1240_ch7-8-b2.mtx,11776,1176,35280,8,0.015949,35.392264
0907_adder_dcop_02.mtx,1920,1813,11246,8,0.029068,6.190182
1172_bayer05.mtx,3328,3268,27836,8,0.020041,22.223464
2811_cage15.mtx,5154944,5154859,99199551,8,8.036716,197.492713
1036_mk10-b3.mtx,4736,3150,18900,8,0.014045,21.530708
1732_lhr07c.mtx,7424,7337,156508,8,0.026129,95.838672
1219_cavity05.mtx,1280,1182,32747,8,0.011343,46.191367
0856_rajat02.mtx,2048,1960,11187,8,0.039525,4.528600
2654_hood.mtx,220544,220542,10768436,8,0.598356,287.947300
0825_lp_sctap3.mtx,1536,3340,9734,8,0.015882,9.806173
2624_rail2586.mtx,2688,923269,8011362,8,0.449630,285.082696
2595_Ga10As10H30.mtx,113152,113081,6115633,8,0.353905,276.486672
0527_lshp_577.mtx,640,577,3889,8,0.014022,4.437583
0525_lp_standmps.mtx,512,1274,3878,8,0.026020,2.384639
0191_lp_recipe.mtx,128,204,687,8,0.013988,0.785807
1170_lp_truss.mtx,1024,8806,27836,8,0.016029,27.786429
0353_lpi_qual.mtx,384,464,1646,8,0.014074,1.871254
0750_dwt_918.mtx,1024,918,7384,8,0.014580,8.103226
0827_S80PI_n1.mtx,4096,4028,9927,8,0.013862,11.458365
2369_ns3Da.mtx,20480,20414,1679599,8,0.110532,243.130291
0196_lpi_klein1.mtx,128,108,750,8,0.015074,0.796068
1720_pds10.mtx,16640,16558,149658,8,0.027705,86.430576
2143_Zd_Jac2_db.mtx,22912,22835,676439,8,0.060087,180.121284
1495_ex18.mtx,5888,5773,71805,8,0.017773,64.641203
0048_Stranke94.mtx,128,10,90,8,0.014016,0.102738
2771_RM07R.mtx,381696,381689,37464962,8,2.417182,247.990953
2712_Freescale1.mtx,3428864,3428755,18920347,8,1.624340,186.368341
1435_meg1.mtx,2944,2904,58142,8,0.042066,22.114372
0045_LF10.mtx,128,18,82,8,0.013819,0.094941
1346_Franz6.mtx,7680,3016,45456,8,0.015912,45.706196
0881_adder_dcop_20.mtx,1920,1813,11246,8,0.029977,6.002566
0094_GD96_d.mtx,256,180,229,8,0.014988,0.244467
0276_bcsstm11.mtx,1536,1473,1473,8,0.013035,1.808005
2736_NLR.mtx,4163840,4163763,24975952,8,2.713887,147.248283
0218_cat_ears_4_1.mtx,384,313,938,8,0.013859,1.082881
0483_cz308.mtx,384,308,3182,8,0.015088,3.374344
1569_model5.mtx,1920,11802,89925,8,0.032409,44.395481
0850_adder_dcop_04.mtx,1920,1813,11107,8,0.030143,5.895629
1756_bratu3d.mtx,27904,27792,173796,8,0.023170,120.015744
2286_denormal.mtx,89472,89400,1156224,8,0.075549,244.870053
0617_lshp_778.mtx,896,778,5272,8,0.013980,6.033693
1323_freeFlyingRobot_14.mtx,6016,5958,43298,8,0.023055,30.048399
2690_great-britain_osm.mtx,7733888,7733822,16313034,8,2.661756,98.058788
0490_bibd_81_2.mtx,3328,3240,3240,8,0.013328,3.889444
2146_bibd_17_8.mtx,256,24310,680680,8,0.059508,183.016474
0915_adder_dcop_40.mtx,1920,1813,11246,8,0.029272,6.146994
0024_farm.mtx,128,17,41,8,0.014015,0.046807
1294_G30.mtx,2048,2000,39980,8,0.017022,37.580133
2183_trans4.mtx,116864,116835,766396,8,0.068356,179.389564
0428_S20PI_n1.mtx,1152,1028,2547,8,0.013699,2.974807
1445_air02.mtx,128,6774,61555,8,0.049798,19.777381
0184_GD01_a.mtx,384,311,645,8,0.014009,0.736665
2524_barrier2-4.mtx,113152,113076,3805068,8,0.209003,291.292701
1413_p2p-Gnutella25.mtx,22784,22687,54705,8,0.020166,43.404679
1522_c-38.mtx,8192,8127,77689,8,0.038354,32.409389
2615_web-BerkStan.mtx,685312,685230,7600595,8,0.493508,246.418378
0967_lp_pilotnov.mtx,1024,2446,13331,8,0.022247,9.587723
0546_b2_ss.mtx,1152,1089,4228,8,0.014023,4.824127
1089_bcsstm13.mtx,2048,2003,21943,8,0.010663,32.925399
2671_BenElechi1.mtx,245888,245874,13150496,8,0.797068,263.977524
2461_power9.mtx,155392,155376,2512300,8,0.414800,96.906431
2170_n4c6-b6.mtx,104192,51813,728805,8,0.052006,224.219819
1394_cq5.mtx,5120,11748,51571,8,0.037699,21.887584
1843_lhr10c.mtx,10752,10672,232633,8,0.027880,133.504236
2306_al2010.mtx,252288,252266,1230482,8,0.083980,234.432983
0590_lp_agg2.mtx,640,758,4740,8,0.017055,4.446871
0426_can_292.mtx,384,292,2540,8,0.016026,2.535836
0903_adder_dcop_27.mtx,1920,1813,11246,8,0.029203,6.161462
1735_g7jac050sc.mtx,14848,14760,157990,8,0.021452,117.837208
1382_c-25.mtx,3840,3797,49635,8,0.023486,33.813519
1156_barth.mtx,6784,6691,26439,8,0.015287,27.672704
1284_seymourl.mtx,4992,6316,38493,8,0.016137,38.166221
1796_flower_7_4.mtx,27776,67593,202218,8,0.025247,128.154299
1711_shermanACb.mtx,18560,18510,145149,8,0.053421,43.473195
0281_GL7d11.mtx,1024,60,1513,8,0.013958,1.734404
2232_pds-80.mtx,129280,434580,927826,8,0.067481,219.992327
1603_rajat27.mtx,20736,20640,99777,8,0.051664,30.900489
0864_adder_dcop_13.mtx,1920,1813,11245,8,0.029157,6.170834
2768_PFlow_742.mtx,742912,742793,37138461,8,2.493324,238.322574
0760_D_10.mtx,512,816,7614,8,0.017066,7.138611
1666_aft01.mtx,8320,8205,125567,8,0.021134,95.065011
0194_rotor1.mtx,128,100,708,8,0.016093,0.703930
0113_GD95_c.mtx,128,62,287,8,0.014297,0.321193
1205_n2c6-b7.mtx,4096,5715,31920,8,0.015164,33.680692
1611_Kemelmacher.mtx,28544,9693,100875,8,0.020871,77.330612
0670_fpga_dcop_38.mtx,1280,1220,5892,8,0.016289,5.787569
2495_3dtube.mtx,45440,45330,3213618,8,0.188251,273.134959
0077_karate.mtx,128,34,156,8,0.013912,0.179413
2288_viscorocks.mtx,37888,37762,1162244,8,0.075060,247.748561
0315_oscil_dcop_37.mtx,512,430,1544,8,0.013980,1.767080
1960_cvxbqp1.mtx,50048,50000,349968,8,0.032480,172.395481
0038_Ragusa18.mtx,128,23,64,8,0.013962,0.073344
2567_ecology1.mtx,1000064,1000000,4996000,8,0.336630,237.459469
2018_ch7-9-b3.mtx,105856,17640,423360,8,0.035552,190.528482
0280_mycielskian7.mtx,128,95,1510,8,0.017132,1.410192
0249_ash608.mtx,640,188,1216,8,0.013121,1.482793
1076_lpi_ceria3d.mtx,3584,4400,21178,8,0.021425,15.815738
1212_Goodwin_010.mtx,1280,1182,32282,8,0.011471,45.028483
0141_ch5-5-b1.mtx,256,25,400,8,0.012996,0.492443
2269_nemsemm1.mtx,3968,75352,1053986,8,0.087955,191.731706
0229_lp_vtp_base.mtx,256,346,1051,8,0.016102,1.044316
2258_pds-90.mtx,142848,475448,1014136,8,0.072016,225.312084
0809_jagmesh9.mtx,1408,1349,9101,8,0.014000,10.400976
0081_bcspwr02.mtx,128,49,167,8,0.013960,0.191409
0314_oscil_dcop_56.mtx,512,430,1544,8,0.014040,1.759592
1767_t60k.mtx,60032,60005,178880,8,0.025110,113.980301
0389_GL6_D_10.mtx,256,341,2053,8,0.015983,2.055191
0963_USpowerGrid.mtx,4992,4941,13188,8,0.015031,14.038449
0005_GL7d10.mtx,128,60,8,8,0.013965,0.009166
1886_chipcool0.mtx,20096,20082,281150,8,0.029544,152.261694
2074_apache1.mtx,80896,80800,542184,8,0.043646,198.759165
1910_waveguide3D.mtx,21120,21036,303468,8,0.031047,156.393268
2652_bmwcra_1.mtx,148864,148770,10644002,8,0.605980,281.038824
2497_Goodwin_095.mtx,100096,100037,3226066,8,0.175890,293.462220
2719_msdoor.mtx,415872,415863,20240935,8,1.138369,284.490282
2655_ohne2.mtx,181376,181343,11063545,8,0.613789,288.399825
0224_gre_185.mtx,256,185,1005,8,0.014034,1.145814
2675_rgg_n_2_20_s0.mtx,1048576,1048576,13783240,8,0.794667,277.514635
0734_rdb1250l.mtx,1280,1250,7300,8,0.014053,8.311681
2409_conf5_4-8x8-05.mtx,49152,49152,1916928,8,0.117648,260.701187
0399_lp_nug06.mtx,384,486,2232,8,0.013455,2.654223
0333_oscil_dcop_55.mtx,512,430,1544,8,0.013993,1.765427
2061_t3dl_a.mtx,20480,20360,509866,8,0.040838,199.762573
2734_human_gene1.mtx,22400,22283,24669643,8,1.555914,253.686372
2033_2D_27628_bjtcai.mtx,27648,27628,442898,8,0.042001,168.718034
0012_lpi_galenet.mtx,128,14,22,8,0.013010,0.027056
2120_vsp_bump2_e18_aa01_model1_crew1.mtx,56448,56438,601602,8,0.076797,125.338293
0376_mesh3e1.mtx,384,289,1889,8,0.014003,2.158374
1890_fome13.mtx,48640,97840,285056,8,0.045131,101.058889
1687_cavity16.mtx,4608,4562,138187,8,0.015653,141.251885
0034_n3c4-b2.mtx,128,15,60,8,0.013246,0.072477
1541_kineticBatchReactor_6.mtx,7808,7773,82500,8,0.034240,38.550897
1853_ch7-8-b3.mtx,58880,11760,235200,8,0.026335,142.894811
0981_mycielskian9.mtx,384,383,14542,8,0.030295,7.680088
0836_SciMet.mtx,3200,3084,10413,8,0.021605,7.711620
0958_freeFlyingRobot_3.mtx,1792,1718,12922,8,0.042644,4.848326
0600_S40PI_n1.mtx,2048,2028,5007,8,0.013998,5.722966
2404_Zd_Jac3.mtx,22912,22835,1916152,8,0.140461,218.270480
2169_id2010.mtx,149888,149842,728264,8,0.057869,201.354225
2599_delaunay_n20.mtx,1048576,1048576,6291372,8,0.415051,242.528886
1053_G47.mtx,1024,1000,19980,8,0.016044,19.925563
0650_fpga_dcop_51.mtx,1280,1220,5892,8,0.016076,5.864285
0821_jagmesh4.mtx,1536,1440,9504,8,0.013981,10.876108
0711_lp_fffff800.mtx,640,1028,6401,8,0.027663,3.702286
1782_vsp_befref_fxm_2_4_air02.mtx,14208,14109,196448,8,0.055949,56.178914
1388_beacxc.mtx,512,506,50409,8,0.043560,18.515539
2465_cop20k_A.mtx,121216,121192,2624331,8,0.150249,279.464803
1722_model10.mtx,4480,16819,150372,8,0.044478,54.093644
0999_lshp2233.mtx,2304,2233,15337,8,0.014193,17.289465
2636_atmosmodd.mtx,1270528,1270432,8814880,8,0.548368,257.196134
2340_raefsky3.mtx,21248,21200,1488768,8,0.092368,257.884457
2820_Cube_Coup_dt6.mtx,2164864,2164760,127206144,8,8.719117,233.429415
1200_c-27.mtx,4608,4563,31375,8,0.044592,11.257722
1412_ex7.mtx,1664,1633,54543,8,0.023316,37.429489
2744_cage14.mtx,1505792,1505785,27130349,8,1.757437,246.999275
2681_kkt_power.mtx,2063616,2063494,14612663,8,1.173681,199.204541
1754_SiH4.mtx,5120,5041,171903,8,0.034110,80.635749
1005_nos3.mtx,1024,960,15844,8,0.015063,16.829430
2573_amazon-2008_weighted.mtx,2643_m_t1.mtx,97664,97578,9753570,8,0.579376
0959_rajat12.mtx,1920,1879,12926,8,0.048422,4.271078
0264_impcol_d.mtx,512,425,1339,8,0.014002,1.530107
2667_halfb.mtx,224640,224617,12387821,8,0.740704,267.590321
1838_onetone2.mtx,36096,36057,227628,8,0.027208,133.857879
1226_gemat11.mtx,4992,4929,33185,8,0.015938,33.313590
1393_n3c6-b7.mtx,6528,6435,51480,8,0.016101,51.156893
0058_n4c5-b11.mtx,128,120,120,8,0.013944,0.137691
1602_ex9.mtx,3456,3363,99471,8,0.025158,63.262632
2429_com-DBLP.mtx,317184,317080,2099732,8,0.132665,253.236596
2662_tp-6.mtx,142848,1014301,11537419,8,0.655008,281.826584
1368_PGPgiantcompo.mtx,10752,10680,48632,8,0.029292,26.564267
2326_va2010.mtx,285824,285762,1402128,8,0.092097,243.590524
2268_case39.mtx,40320,40216,1042160,8,0.088548,188.311653
0595_plsk1919.mtx,1920,1919,9662,8,0.013987,11.052290
0705_GL6_D_8.mtx,640,637,6153,8,0.015004,6.561394
2179_Andrews.mtx,60032,60000,760154,8,0.055864,217.714722
0573_rdb800l.mtx,896,800,4640,8,0.013719,5.411647
1456_fd18.mtx,16512,16428,63406,8,0.017096,59.340688
0703_lowThrust_1.mtx,640,584,6133,8,0.031392,3.125882
1428_whitaker3_dual.mtx,19200,19190,57162,8,0.017059,53.612831
0918_adder_dcop_43.mtx,1920,1813,11246,8,0.029986,6.000587
1044_coater1.mtx,1408,1348,19457,8,0.017958,17.335545
1258_reorientation_7.mtx,3072,3057,37150,8,0.034536,17.211122
1462_c-34.mtx,6656,6611,64333,8,0.037235,27.643783
2111_bcsstk33.mtx,8832,8738,591904,8,0.046879,202.020669
0584_hor_131.mtx,512,434,4710,8,0.016030,4.701284
2742_FullChip.mtx,2987136,2987012,26621990,8,2.300578,185.149898
0188_ash331.mtx,384,104,662,8,0.013031,0.812846
0311_oscil_dcop_36.mtx,512,430,1544,8,0.014030,1.760780
0018_n3c4-b4.mtx,128,15,30,8,0.013874,0.034598
2590_Ga3As3H12.mtx,61440,61349,5970947,8,0.356054,268.316314
2522_barrier2-1.mtx,113152,113076,3805068,8,0.208300,292.275898
1738_bcsstk24.mtx,3584,3562,159910,8,0.032563,78.572131
1775_Ill_Stokes.mtx,20992,20896,191368,8,0.024010,127.527995
2464_net125.mtx,36736,36720,2577200,8,0.150575,273.851319
1489_air06.mtx,896,8627,70806,8,0.036512,31.028100
2079_soc-sign-Slashdot090221.mtx,82176,82144,549202,8,0.055232,159.096202
0410_lund_b.mtx,256,147,2441,8,0.015007,2.602584
2763_packing-500x100x100-b050.mtx,2145920,2145852,34976486,8,2.475855,226.032523
2801_bone010.mtx,986752,986703,71666325,8,4.724888,242.685377
0688_fpga_dcop_23.mtx,1280,1220,5892,8,0.016041,5.876873
1111_G35.mtx,2048,2000,23556,8,0.029484,12.783069
0913_adder_dcop_14.mtx,1920,1813,11246,8,0.029984,6.001138
2525_barrier2-3.mtx,113152,113076,3805068,8,0.209093,291.166986
2356_mi2010.mtx,329984,329885,1578090,8,0.099566,253.594879
0235_fs_183_3.mtx,256,183,1069,8,0.018086,0.945691
1609_Franz8.mtx,16768,7176,100368,8,0.018950,84.742786
2713_circuit5M_dc.mtx,3523328,3523317,19194193,8,1.514448,202.784853
1564_n4c6-b13.mtx,6400,25605,88200,8,0.018293,77.144027
0636_spaceStation_2.mtx,384,329,5817,8,0.016270,5.720585
2380_crashbasis.mtx,160000,160000,1750416,8,0.106383,263.262255
1877_rlfddd.mtx,4096,61521,264627,8,0.039504,107.179658
1070_p2p-Gnutella08.mtx,6400,6301,20777,8,0.017887,18.585442
2381_majorbasis.mtx,160000,160000,1750416,8,0.106055,264.077491
1078_bayer09.mtx,3200,3083,21216,8,0.017066,19.890684
0283_lp_scorpion.mtx,512,466,1534,8,0.014847,1.653160
1269_reorientation_8.mtx,3200,3108,37894,8,0.036694,16.523138
1866_bcsstk25.mtx,15488,15439,252241,8,0.029463,136.979108
2372_gas_sensor.mtx,66944,66917,1703365,8,0.102411,266.122754
2705_af_shell5.mtx,504960,504855,17588875,8,0.991145,283.936221
0945_delaunay_n11.mtx,2048,2048,12254,8,0.014007,13.997085
1137_ex25.mtx,896,848,24612,8,0.025978,15.158869
1461_rosen10.mtx,2176,6152,64192,8,0.025988,39.520864
0239_rdb200.mtx,256,200,1120,8,0.013877,1.291325
0890_adder_dcop_54.mtx,1920,1813,11246,8,0.030003,5.997208
1397_ca-HepTh.mtx,9984,9877,51971,8,0.019985,41.608822
0602_Roget.mtx,1024,1022,5075,8,0.015039,5.399258
1941_Franz11.mtx,47104,30144,329728,8,0.031955,165.097613
0567_lp_tuff.mtx,384,628,4561,8,0.015572,4.686341
0684_fpga_dcop_20.mtx,1280,1220,5892,8,0.016024,5.883187
1581_bayer10.mtx,13440,13436,94926,8,0.021050,72.152395
0554_fs_541_1.mtx,640,541,4285,8,0.013978,4.904699
0405_ch7-8-b1.mtx,1280,56,2352,8,0.013237,2.842990
0383_olm500.mtx,512,500,1996,8,0.013921,2.294021
0129_lp_sc105.mtx,128,163,340,8,0.013932,0.390455
2700_af_shell7.mtx,504960,504855,17588875,8,0.973174,289.179621
2729_12month1.mtx,12544,872622,22624727,8,1.381595,262.012882
2499_nd3k.mtx,9088,9000,3279690,8,0.205086,255.868486
0839_dwg961b.mtx,1024,961,10591,8,0.015038,11.268484
1774_scsd8-2r.mtx,8704,60550,190210,8,0.023758,128.096859
1548_rajat08.mtx,19456,19362,83443,8,0.022211,60.110073
1248_scagr7-2b.mtx,9856,13847,35885,8,0.016000,35.885861
1759_c-45.mtx,13312,13206,174452,8,0.034844,80.106532
2174_olesnik0.mtx,88320,88263,744216,8,0.054932,216.765308
2144_cbuckle.mtx,13696,13681,676515,8,0.089324,121.179570
1995_nemeth05.mtx,9600,9506,394808,8,0.040592,155.620637
2716_hugetric-00010.mtx,6592768,6592765,19771708,8,2.852165,110.914825
0593_bp_1400.mtx,896,822,4790,8,0.039864,1.922534
1976_bcircuit.mtx,68992,68902,375558,8,0.034262,175.384245
1436_scrs8-2r.mtx,14464,27691,58439,8,0.017641,53.002242
1032_Chebyshev2.mtx,2176,2053,18447,8,0.012801,23.057655
2613_pkustk12.mtx,94720,94653,7512317,8,0.437193,274.928991
1478_nemspmm2.mtx,2304,8734,68225,8,0.040002,27.288800
0736_iiasa.mtx,768,3639,7317,8,0.015116,7.744791
0746_scrs8-2c.mtx,1920,3499,7367,8,0.014842,7.941830
2552_TSOPF_RS_b300_c3.mtx,42240,42138,4413449,8,0.244396,288.937637
1848_lhr11c.mtx,11008,10964,233741,8,0.027470,136.142570
1030_Maragal_3.mtx,1792,860,18391,8,0.041341,7.117861
1202_p2p-Gnutella06.mtx,8832,8717,31525,8,0.022615,22.303962
2142_Zd_Jac6_db.mtx,22912,22835,663643,8,0.059799,177.565815
1592_Franz10.mtx,19712,4164,97508,8,0.019172,81.375474
1693_cavity20.mtx,4608,4562,138187,8,0.015652,141.263437
2059_ncvxqp3.mtx,75008,75000,499964,8,0.041948,190.697559
0654_fpga_dcop_45.mtx,1280,1220,5892,8,0.016774,5.620046
1342_qpband.mtx,20096,20000,45000,8,0.016110,44.692604
0022_mycielskian4.mtx,128,11,40,8,0.013325,0.048031
0155_GD00_a.mtx,384,352,458,8,0.013787,0.531507
1593_comsol.mtx,1536,1500,97645,8,0.022167,70.478397
1576_Maragal_5.mtx,4736,3320,93091,8,0.042790,34.808598
0766_bcsstk07.mtx,512,420,7860,8,0.015194,8.277222
1455_lp_pds_06.mtx,9984,29351,63220,8,0.023579,42.898768
0171_cat_ears_3_1.mtx,256,181,542,8,0.013835,0.626824
0723_jagmesh2.mtx,1024,1009,6865,8,0.013946,7.876012
0580_cdde4.mtx,1024,961,4681,8,0.013857,5.404900
1942_shyy161.mtx,76544,76480,329762,8,0.032384,162.923796
0549_t2dal_e.mtx,4352,4257,4257,8,0.013959,4.879419
2209_g7jac200sc.mtx,59392,59310,837936,8,0.058322,229.878976
0472_n2c6-b9.mtx,384,1470,3060,8,0.014037,3.487927
1514_cavity10.mtx,2688,2597,76367,8,0.012473,97.958904
1982_viscoplastic2.mtx,32896,32769,381326,8,0.033519,182.022918
0624_n4c5-b3.mtx,1408,455,5400,8,0.013951,6.193016
0078_Trefethen_20.mtx,128,20,158,8,0.013954,0.181172
0555_lp_scsd6.mtx,256,1350,4316,8,0.009020,7.655740
0905_adder_dcop_23.mtx,1920,1813,11246,8,0.029991,5.999748
2235_HFE18_96_in.mtx,2432,4096,933343,8,0.094966,157.250384
2384_Lin.mtx,256000,256000,1766400,8,0.106914,264.348271
1727_192bit.mtx,13696,13682,154303,8,0.022198,111.217706
0030_cage4.mtx,128,9,49,8,0.013938,0.056249
2135_tomographic1.mtx,73216,59498,647495,8,0.056390,183.718004
2626_degme.mtx,185600,659415,8127528,8,0.454074,286.385712
2452_Delor295K.mtx,295808,1823928,2401323,8,0.141255,271.998133
0987_blckhole.mtx,2176,2132,14872,8,0.015140,15.717109
1056_olm5000.mtx,5120,5000,19996,8,0.014043,22.782376
1808_coater2.mtx,9600,9540,207308,8,0.027482,120.694072
1408_ncvxqp9.mtx,16640,16554,54040,8,0.017086,50.605600
0221_cis-n4c6-b15.mtx,128,920,960,8,0.014800,1.037851
2783_delaunay_n23.mtx,8388608,8388608,50331568,8,4.867609,165.441630
2367_qa8fm.mtx,66176,66127,1660579,8,0.102614,258.923508
2257_dawson5.mtx,51584,51537,1010777,8,0.067282,240.369200
0310_oscil_dcop_09.mtx,512,430,1544,8,0.014021,1.761921
1534_relat7b.mtx,22016,1045,81355,8,0.018047,72.125657
1651_conf6_0-4x4-30.mtx,3072,3072,119808,8,0.020557,93.251473
2336_NotreDame_actors.mtx,392448,127823,1470404,8,0.131349,179.114157
0296_oscil_dcop_16.mtx,512,430,1544,8,0.014056,1.757585
0912_adder_dcop_37.mtx,1920,1813,11246,8,0.029310,6.139015
2328_nc2010.mtx,289024,288987,1416620,8,0.097959,231.380926
1407_ex36.mtx,3200,3079,53843,8,0.018130,47.515964
0808_goddardRocketProblem_2.mtx,896,867,9058,8,0.028964,5.003679
1138_deter6.mtx,4352,12113,24771,8,0.016031,24.722692
1809_lowThrust_6.mtx,17024,16928,207349,8,0.052836,62.790295
1568_big_dual.mtx,30336,30269,89858,8,0.019123,75.181893
0564_NotreDame_yeast.mtx,2176,2114,4480,8,0.017197,4.168132
2530_barrier2-10.mtx,115712,115625,3897557,8,0.212564,293.374667
1427_MISKnowledgeMap.mtx,2432,2427,57022,8,0.020086,45.421886
0151_ash219.mtx,256,85,438,8,0.012954,0.540970
1008_California.mtx,9728,9664,16150,8,0.026074,9.910359
0480_dwt_492.mtx,512,492,3156,8,0.014057,3.592250
0448_lns_511.mtx,512,511,2796,8,0.014026,3.189414
1501_air04.mtx,896,8904,72965,8,0.031675,36.857079
0317_oscil_dcop_03.mtx,512,430,1544,8,0.013994,1.765370
0335_oscil_dcop_54.mtx,512,430,1544,8,0.013959,1.769737
1561_cs4.mtx,22528,22499,87716,8,0.018098,77.546135
2073_psmigr_2.mtx,3200,3140,540022,8,0.072018,119.974546
1855_struct4.mtx,4352,4350,237798,8,0.027296,139.390032
0244_dwt_162.mtx,256,162,1182,8,0.013942,1.356472
0677_fpga_dcop_25.mtx,1280,1220,5892,8,0.016121,5.847837
1491_L-9.mtx,18048,17983,71192,8,0.017050,66.809309
2343_mosfet2.mtx,47104,46994,1499460,8,0.096125,249.586121
2564_kron_g500-logn16.mtx,65536,65536,4912469,8,0.283667,277.083230
2650_mip1.mtx,66560,66463,10352819,8,0.630188,262.850180
0123_dolphins.mtx,128,62,318,8,0.014012,0.363110
1369_xingo_afonso_itaipu.mtx,13312,13250,48735,8,0.017941,43.461472
0830_dw1024.mtx,2048,2048,10114,8,0.013993,11.564487
2156_c-72.mtx,84096,84064,707558,8,0.059731,189.530317
0116_west0067.mtx,128,67,294,8,0.013817,0.340454
2714_eu-2005.mtx,862720,862664,19235140,8,1.177719,261.320560
1114_G41.mtx,2048,2000,23570,8,0.034609,10.896520
1246_deter2.mtx,6144,17313,35731,8,0.017018,33.593891
2330_thermomech_dM.mtx,204416,204316,1423116,8,0.091333,249.306364
1665_vsp_c-30_data_data.mtx,11136,11023,124368,8,0.049699,40.038864
0982_adder_trans_01.mtx,1920,1814,14579,8,0.044310,5.264363
0295_oscil_dcop_12.mtx,512,430,1544,8,0.013897,1.777594
2289_EternityII_Etilde.mtx,10112,204304,1170516,8,0.091333,205.055093
0811_G19.mtx,896,800,9322,8,0.024740,6.028670
0293_oscil_dcop_17.mtx,512,430,1544,8,0.013994,1.765294
0328_oscil_dcop_49.mtx,512,430,1544,8,0.013940,1.772130
2536_vsp_bcsstk30_500sep_10in_1Kout.mtx,58368,58348,4033156,8,0.226561,284.825753
1746_raefsky5.mtx,6400,6316,168658,8,0.021274,126.845434
0380_ash958.mtx,1024,292,1916,8,0.013016,2.355209
0656_fpga_dcop_49.mtx,1280,1220,5892,8,0.015994,5.894145
1051_G43.mtx,1024,1000,19980,8,0.016008,19.970494
0539_young1c.mtx,896,841,4089,8,0.013906,4.704813
1046_g7jac010sc.mtx,2944,2880,19635,8,0.016908,18.580167
0867_adder_dcop_53.mtx,1920,1813,11246,8,0.030167,5.964712
1874_jan99jac120.mtx,41472,41374,260202,8,0.032334,128.758818
0259_can_144.mtx,256,144,1296,8,0.013934,1.488211
1723_cage10.mtx,11520,11397,150645,8,0.023090,104.386962
2408_conf6_0-8x8-30.mtx,49152,49152,1916928,8,0.117382,261.290648
1653_conf5_0-4x4-22.mtx,3072,3072,119808,8,0.020562,93.227382
1656_conf5_0-4x4-10.mtx,3072,3072,119808,8,0.020547,93.294170
0922_145bit.mtx,1024,993,11315,8,0.014117,12.824523
0471_model1.mtx,384,798,3028,8,0.017462,2.774545
0728_ch6-6-b2.mtx,2432,450,7200,8,0.013958,8.253473
1917_n4c6-b5.mtx,51840,20058,310878,8,0.030323,164.034403
1325_ex23.mtx,1536,1409,43703,8,0.028955,24.149653
1190_bcsstk26.mtx,2048,1922,30336,8,0.016057,30.228989
0340_oscil_dcop_39.mtx,512,430,1544,8,0.013924,1.774191
1694_cavity18.mtx,4608,4562,138187,8,0.016046,137.794012
1488_aa03.mtx,896,8627,70806,8,0.037714,30.039123
0386_kneser_6_2_1.mtx,640,676,2027,8,0.013825,2.345934
0425_lpi_bgetam.mtx,512,816,2537,8,0.014881,2.727775
2063_gridgena.mtx,49024,48962,512084,8,0.041580,197.050423
0442_lp_scfxm1.mtx,384,600,2732,8,0.017528,2.493843
1997_nemeth07.mtx,9600,9506,394812,8,0.041970,150.513285
2574_pkustk11.mtx,87808,87804,5217912,8,0.291751,286.156622
1833_lowThrust_10.mtx,18304,18260,222005,8,0.051829,68.534954
2468_nasasrb.mtx,54912,54870,2677324,8,0.151946,281.923707
1118_hydr1.mtx,5376,5308,23752,8,0.015157,25.073366
2418_analytics.mtx,303872,303813,2006126,8,0.144632,221.929554
0501_pores_3.mtx,640,532,3474,8,0.013863,4.009510
1221_fxm2-16.mtx,3968,7335,32972,8,0.018151,29.065278
2100_thermal1.mtx,82688,82654,574458,8,0.044281,207.568249
0148_cis-n4c6-b1.mtx,256,21,420,8,0.013002,0.516856
1815_lowThrust_7.mtx,17408,17378,211561,8,0.023859,141.876792
0804_jagmesh6.mtx,1408,1377,8993,8,0.013925,10.332791
1686_cavity23.mtx,4608,4562,138187,8,0.016528,133.770694
1832_scfxm1-2r.mtx,38016,65943,221388,8,0.029327,120.782872
1340_kineticBatchReactor_2.mtx,4480,4361,44840,8,0.038889,18.448515
1599_coupled.mtx,11392,11341,98523,8,0.016639,94.741670
1813_copter1.mtx,17280,17222,211064,8,0.025280,133.587177
1447_rdist3a.mtx,2432,2398,61896,8,0.028993,34.157884
1643_g7jac040sc.mtx,11904,11790,114671,8,0.018061,101.586279
0828_M80PI_n1.mtx,4096,4028,9927,8,0.013962,11.375617
2224_tube2.mtx,21504,21498,897056,8,0.058356,245.955964
1381_ex6.mtx,1664,1651,49533,8,0.025866,30.639437
