index,mtx,m,n,nnz,right-n,pixel_gflops
923,2509_stormG2_1000.mtx,528185,1377306,3459881,8,105.847
924,0522_QRpivot.mtx,660,749,3808,8,5.077
925,1386_lp_fit2p.mtx,3000,13525,50284,8,53.636
926,1160_Maragal_4.mtx,1964,1034,26719,8,18.587
927,1702_fome12.mtx,24284,48920,142528,8,28.154
928,2130_nemeth17.mtx,9506,9506,629620,8,335.797
929,0226_nos1.mtx,237,237,1017,8,2.034
930,0499_lp_beaconfd.mtx,173,295,3408,8,2.479
931,0101_lpi_forest6.mtx,66,131,246,8,0.358
932,0846_email.mtx,1133,1133,10902,8,9.691
933,0274_lp_bore3d.mtx,233,334,1448,8,1.545
934,1929_usroads-48.mtx,126146,126146,323900,8,49.356
935,0390_p0201.mtx,133,334,2056,8,2.350
936,0550_b_dyn.mtx,1089,1089,4264,8,5.685
937,1500_slptsk.mtx,2861,3347,72465,8,72.465
938,0985_Erdos982.mtx,5822,5822,14750,8,15.733
939,1062_stoch_aircraft.mtx,3754,7517,20267,8,32.427
940,1350_eurqsa.mtx,7245,7245,46142,8,61.523
941,0898_adder_dcop_25.mtx,1813,1813,11246,8,8.568
942,1725_Trec12.mtx,551,2726,151219,8,105.196
943,1860_astro-ph.mtx,16706,16706,242502,8,58.788
944,1519_cavity12.mtx,2597,2597,76367,8,71.875
945,1646_de2010.mtx,24115,24115,116056,8,37.138
946,1777_mult_dcop_03.mtx,25187,25187,193216,8,40.677
947,1660_bodyy4.mtx,17546,17546,121938,8,130.067
948,2354_lp_nug30.mtx,52260,379350,1567800,8,38.771
949,1064_CollegeMsg.mtx,1899,1899,20296,8,19.102
950,1129_ch.mtx,3700,8291,24102,8,25.709
951,2279_vsp_finan512_scagr7-2c_rlfddd.mtx,139752,139752,1104040,8,60.084
952,0286_oscil_dcop_43.mtx,430,430,1544,8,2.246
953,1521_aug2d.mtx,29008,29008,76832,8,87.808
954,0706_jagmesh1.mtx,936,936,6264,8,8.352
955,2362_d_pretok.mtx,182730,182730,1641672,8,173.952
956,1263_t2dal_a.mtx,4257,4257,37465,8,46.111
957,0724_spaceShuttleEntry_1.mtx,560,560,6891,8,6.486
958,2096_c-68.mtx,64810,64810,566006,8,104.093
959,1894_bcsstk16.mtx,4884,4884,290378,8,211.184
960,1164_zenios.mtx,2873,2873,27191,8,36.255
961,2592_consph.mtx,83334,83334,6010480,8,353.558
962,2694_af_0_k101.mtx,503625,503625,17550675,8,392.194
963,1916_c-61.mtx,43618,43618,310016,8,101.230
964,2516_mycielskian14.mtx,12287,12287,3695512,8,240.359
965,0092_dwt_72.mtx,72,72,222,8,0.444
966,1319_utm3060.mtx,3060,3060,42211,8,48.241
967,1409_TSOPF_RS_b9_c6.mtx,7224,7224,54082,8,78.665
968,1169_model6.mtx,2096,5289,27628,8,20.093
969,0597_de063155.mtx,852,1848,4913,8,6.047
970,0032_jgl009.mtx,9,9,50,8,0.114
971,2043_ch8-8-b3.mtx,117600,18816,470400,8,183.571
972,2180_Baumann.mtx,112211,112211,760631,8,283.025
973,1336_deter3.mtx,7647,21777,44547,8,25.455
974,0350_M10PI_n.mtx,682,682,1633,8,2.903
975,0875_adder_dcop_60.mtx,1813,1813,11246,8,8.997
976,0749_fpga_trans_01.mtx,1220,1220,7382,8,7.382
977,0904_adder_dcop_30.mtx,1813,1813,11246,8,8.179
978,0108_cat_ears_2_1.mtx,85,85,254,8,0.369
979,0972_steam2.mtx,600,600,13760,8,15.726
980,1372_mimo28x28_system.mtx,13251,13251,48737,8,51.986
981,0778_N_pid.mtx,3625,3923,8054,8,8.054
982,2598_NACA0015.mtx,1039183,1039183,6229636,8,44.379
983,2737_delaunay_n22.mtx,4194304,4194304,25165738,8,110.165
984,1311_mbeause.mtx,496,496,41063,8,26.280
985,0200_cage6.mtx,93,93,785,8,1.396
986,0423_GL6_D_6.mtx,469,201,2526,8,3.674
987,0367_ch7-7-b1.mtx,882,49,1764,8,3.528
988,2677_crankseg_2.mtx,63838,63838,14148858,8,350.436
989,0834_S80PI_n.mtx,4182,4182,10261,8,14.925
990,0592_tumorAntiAngiogenesis_8.mtx,490,490,4776,8,4.495
991,0868_adder_dcop_16.mtx,1813,1813,11246,8,8.568
992,2058_c-66b.mtx,49989,49989,499007,8,135.324
993,2006_c-55.mtx,32780,32780,403450,8,100.862
994,0312_oscil_dcop_02.mtx,430,430,1544,8,2.246
995,1266_dynamicSoaringProblem_7.mtx,3511,3511,37680,8,35.464
996,1295_G28.mtx,2000,2000,39980,8,39.980
997,2323_li.mtx,22695,22695,1350309,8,276.986
998,0456_S20PI_n.mtx,1182,1182,2881,8,4.191
999,1803_TSOPF_RS_b162_c1.mtx,5374,5374,205399,8,205.399
1000,1565_p2p-Gnutella30.mtx,36682,36682,88328,8,28.842
1001,0143_gams10a.mtx,114,171,407,8,0.651
1002,1370_mimo46x46_system.mtx,13250,13250,48735,8,59.982
1003,0476_bcsstm23.mtx,3134,3134,3134,8,8.357
1004,2047_g7jac120.mtx,35550,35550,475296,8,102.767
1005,0840_lshp1561.mtx,1561,1561,10681,8,13.146
1006,1873_ex19.mtx,12005,12005,259879,8,180.785
1007,1583_lp_qap15.mtx,6330,22275,94950,8,44.682
1008,1862_wing.mtx,62032,62032,243088,8,28.184
1009,0332_oscil_dcop_50.mtx,430,430,1544,8,2.246
1010,1719_hangGlider_4.mtx,15561,15561,149532,8,82.500
1011,0745_Chem97ZtZ.mtx,2541,2541,7361,8,6.543
1012,1267_lp_d6cube.mtx,415,6184,37704,8,22.343
1013,1908_FX_March2010.mtx,1319,9498,301899,8,91.139
1014,2555_thread.mtx,29736,29736,4470048,8,397.338
1015,1742_ulevimin.mtx,6590,46937,164538,8,67.503
1016,1620_r05.mtx,5190,9690,104145,8,151.484
1017,1806_route.mtx,20894,43019,206782,8,68.927
1018,1528_aug2dc.mtx,30200,30200,80000,8,85.333
1019,0307_oscil_dcop_26.mtx,430,430,1544,8,2.246
1020,1921_crystk01.mtx,4875,4875,315891,8,210.594
1021,1090_ch7-7-b2.mtx,7350,882,22050,8,35.280
1022,0241_lp_lotfi.mtx,153,366,1136,8,1.136
1023,0263_n4c5-b10.mtx,120,630,1320,8,1.625
1024,0409_bcsstk05.mtx,153,153,2423,8,3.231
1025,2357_pkustk09.mtx,33960,33960,1583640,8,378.183
1026,0961_Pd.mtx,8081,8081,13036,8,20.858
1027,1773_wiki-RfA.mtx,11380,11380,188077,8,34.589
1028,0207_n3c5-b3.mtx,210,120,840,8,1.493
1029,1250_dynamicSoaringProblem_4.mtx,3191,3191,36516,8,34.368
1030,2313_in2010.mtx,267071,267071,1281716,8,39.136
1031,0614_freeFlyingRobot_1.mtx,798,798,5246,8,5.596
1032,0336_oscil_dcop_07.mtx,430,430,1544,8,2.246
1033,0047_GD02_a.mtx,23,23,87,8,0.174
1034,2373_ny2010.mtx,350169,350169,1709544,8,36.913
1035,1399_l30.mtx,2701,16281,52070,8,46.284
1036,1690_cavity25.mtx,4562,4562,138187,8,100.500
1037,2689_TSOPF_RS_b2383_c1.mtx,38120,38120,16171169,8,1073.605
1038,1243_lp_dfl001.mtx,6071,12230,35632,8,21.115
1039,1131_bcsstm34.mtx,588,588,24270,8,24.270
1040,0150_lp_adlittle.mtx,56,138,424,8,0.522
1041,0786_lp_ken_07.mtx,2426,3602,8404,8,9.605
1042,2756_coPapersCiteseer.mtx,434102,434102,32073440,8,272.531
1043,1981_c-56.mtx,35910,35910,380900,8,132.487
1044,2526_laminar_duct3D.mtx,67173,67173,3833077,8,350.453
1045,2056_std1_Jac2_db.mtx,21982,21982,498771,8,162.864
1046,0966_radfr1.mtx,1048,1048,13299,8,15.199
1047,0356_GD96_a.mtx,1096,1096,1677,8,2.683
1048,1705_ted_B.mtx,10605,10605,144579,8,136.074
1049,1188_data.mtx,2851,2851,30186,8,37.152
1050,2616_radiation.mtx,223104,223104,7637688,8,46.114
1051,2270_watson_1.mtx,201155,386992,1055093,8,96.466
1052,1880_enron.mtx,69244,69244,276143,8,55.928
1053,1033_eris1176.mtx,1176,1176,18552,8,18.552
1054,0467_dwt_361.mtx,361,361,2953,8,4.725
1055,0606_dwt_592.mtx,592,592,5104,8,6.282
1056,0043_jgl011.mtx,11,11,76,8,0.203
1057,2308_std1_Jac2.mtx,21982,21982,1248731,8,232.322
1058,0651_fpga_dcop_46.mtx,1220,1220,5892,8,5.892
1059,2117_3D_28984_Tetra.mtx,28984,28984,599170,8,217.880
1060,1574_hangGlider_3.mtx,10260,10260,92703,8,74.162
1061,2580_para-7.mtx,155924,155924,5416358,8,124.157
1062,1241_reorientation_5.mtx,2904,2904,35590,8,33.496
1063,1034_lhr01.mtx,1477,1477,18592,8,18.592
1064,0256_arc130.mtx,130,130,1282,8,1.367
1065,2239_ASIC_100k.mtx,99340,99340,954163,8,119.270
1066,1972_RFdevice.mtx,74104,74104,365580,8,136.030
1067,0579_cdde1.mtx,961,961,4681,8,8.322
1068,1748_mark3jac060.mtx,27449,27449,170695,8,78.032
1069,2698_af_1_k101.mtx,503625,503625,17550675,8,398.879
1070,1374_zeros_nopss_13k.mtx,13296,13296,48827,8,55.802
1071,0902_adder_dcop_24.mtx,1813,1813,11246,8,8.568
1072,0420_dw256B.mtx,512,512,2500,8,4.000
1073,2211_ms2010.mtx,171778,171778,839980,8,36.821
1074,0932_G51.mtx,1000,1000,11818,8,12.606
1075,1262_t2dal.mtx,4257,4257,37465,8,46.111
1076,0178_ch5-5-b4.mtx,120,600,600,8,0.800
1077,0582_cdde6.mtx,961,961,4681,8,8.322
1078,1463_p2p-Gnutella24.mtx,26518,26518,65369,8,26.818
1079,0273_gre_343.mtx,343,343,1435,8,2.551
1080,0858_adder_dcop_07.mtx,1813,1813,11226,8,8.981
1081,0946_cryg2500.mtx,2500,2500,12349,8,19.758
1082,0574_l9.mtx,244,1483,4659,8,3.923
1083,0330_oscil_dcop_51.mtx,430,430,1544,8,2.246
1084,0837_dwt_1242.mtx,1242,1242,10426,8,12.832
1085,1206_G65.mtx,8000,8000,32000,8,56.889
1086,0842_lp_25fv47.mtx,821,1876,10705,8,8.564
1087,2376_venkat25.mtx,62424,62424,1717792,8,319.589
1088,1956_mark3jac120.mtx,54929,54929,342475,8,91.327
1089,1424_bayer03.mtx,6747,6747,56196,8,64.224
1090,0540_young2c.mtx,841,841,4089,8,7.269
1091,0591_lp_agg3.mtx,516,758,4756,8,5.435
1092,0800_tols4000.mtx,4000,4000,8784,8,11.712
1093,1433_whitaker3.mtx,9800,9800,57978,8,61.843
1094,2052_stat96v4.mtx,3173,63076,491336,8,104.818
1095,1662_sc205-2r.mtx,35213,62423,123239,8,103.780
1096,2165_pds-60.mtx,99431,336421,719557,8,34.062
1097,2321_hvdc2.mtx,189860,189860,1347273,8,179.636
1098,0044_Ragusa16.mtx,24,24,81,8,0.185
1099,2503_amazon0505.mtx,410236,410236,3356824,8,46.990
1100,1895_g7jac080sc.mtx,23670,23670,293976,8,94.072
1101,1816_ch7-7-b5.mtx,35280,52920,211680,8,105.840
1102,2485_cfd2.mtx,123440,123440,3087898,8,261.409
1103,2708_af_shell4.mtx,504855,504855,17588875,8,348.726
1104,2476_ins2.mtx,309412,309412,2751484,8,171.968
1105,2386_karted.mtx,46502,133115,1770349,8,89.355
1106,0408_poisson2D.mtx,367,367,2417,8,3.516
1107,1677_cat_ears_4_4.mtx,19020,44448,132888,8,66.444
1108,0341_oscil_dcop_41.mtx,430,430,1544,8,2.246
1109,2780_ldoor.mtx,952203,952203,46522475,8,334.845
1110,2026_FEM_3D_thermal1.mtx,17880,17880,430740,8,215.370
1111,1099_df2177.mtx,630,10358,22336,8,29.781
1112,2473_filter3D.mtx,106437,106437,2707179,8,70.202
1113,2583_para-10.mtx,155924,155924,5416358,8,145.406
1114,2299_boyd1.mtx,93279,93279,1211231,8,186.343
1115,2603_pkustk13.mtx,94893,94893,6616827,8,206.776
1116,1546_G64.mtx,7000,7000,82918,8,33.167
1117,1334_mycielskian10.mtx,767,767,44392,8,35.514
1118,2639_bibd_22_8.mtx,231,319770,8953560,8,208.525
1119,0065_GD01_c.mtx,33,33,135,8,0.270
1120,0577_cdde5.mtx,961,961,4681,8,8.322
1121,2717_bundle_adj.mtx,513351,513351,20208051,8,507.581
1122,0166_lp_blend.mtx,74,114,522,8,0.642
1123,1909_OPF_6000.mtx,29902,29902,302418,8,130.775
1124,1037_spaceStation_8.mtx,1157,1157,18945,8,23.317
1125,1307_Franz7.mtx,10164,1740,40424,8,53.899
1126,1757_nasa2910.mtx,2910,2910,174296,8,121.249
1127,0479_utm300.mtx,300,300,3155,8,3.606
1128,1135_airfoil1.mtx,4253,4253,24578,8,32.771
1129,1476_ex37.mtx,3565,3565,67591,8,60.081
1130,2327_lp_osa_60.mtx,10280,243246,1408073,8,93.482
1131,1612_ford1.mtx,18728,18728,101576,8,90.290
1132,1467_c-36.mtx,7479,7479,65941,8,39.076
1133,0713_bcspwr09.mtx,1723,1723,6511,8,9.471
1134,0136_flower_4_1.mtx,121,129,386,8,0.561
1135,2463_pkustk06.mtx,43164,43164,2571768,8,395.657
1136,1979_vsp_model1_crew1_cr42_south31.mtx,45101,45101,379952,8,61.406
1137,1903_us04.mtx,163,28016,297538,8,64.333
