index,mtx,m,n,nnz,cusparse,pixel_time,pixel_gflops
778,0046_problem.mtx,12,46,86,0.0,0.004,0.041
779,0174_can_61.mtx,61,61,557,0.0,0.005,0.211
782,0433_lp_grow7.mtx,140,301,2612,0.0,0.004,1.178
784,1011_lp_pds_02.mtx,2953,7716,16571,0.0,0.006,5.52
785,1149_lp_degen3.mtx,1503,2604,25432,0.0,0.007,7.587
787,2641_gupta3.mtx,16783,16783,9323427,0.0,0.098,189.402
792,0639_fpga_dcop_07.mtx,1220,1220,5855,0.0,0.005,2.279
793,0847_lpi_cplex1.mtx,3005,5224,10947,0.0,0.005,4.267
795,0969_CAG_mat364.mtx,364,364,13585,0.0,0.005,5.96
797,2664_fullb.mtx,199187,199187,11708077,0.0,0.153,152.57
798,2278_ex11.mtx,16614,16614,1096948,0.0,0.013,163.601
802,0888_adder_dcop_48.mtx,1813,1813,11246,0.0,0.005,4.185
804,1223_lp_d2q06c.mtx,2171,5831,33081,0.0,0.006,11.36
806,2738_dielFilterV2clx.mtx,607232,607232,25309272,0.0,0.871,58.139
807,1139_email-Eu-core-temporal.mtx,1005,1005,24929,0.0,0.004,11.265
810,1533_kineticBatchReactor_5.mtx,7641,7641,80767,0.0,0.007,24.557
813,0562_pde900.mtx,900,900,4380,0.0,0.004,2.427
814,0222_ck104.mtx,104,104,992,0.0,0.004,0.496
820,2728_CoupCons3D.mtx,416800,416800,22322336,0.0,0.271,164.758
822,1846_lp_pds_20.mtx,33874,108175,232647,0.0,0.037,12.522
823,1199_c-23.mtx,3969,3969,31079,0.0,0.005,12.112
824,1999_nemeth09.mtx,9506,9506,395506,0.0,0.006,139.336
826,1579_stormg2-27.mtx,14441,37485,94274,0.0,0.007,27.231
829,0050_GD95_b.mtx,73,73,96,0.0,0.004,0.054
830,0107_wheel_6_1.mtx,83,85,254,0.0,0.004,0.132
832,1108_G36.mtx,2000,2000,23532,0.0,0.006,8.45
835,1429_ex10hs.mtx,2548,2548,57308,0.0,0.005,21.695
838,2295_az2010.mtx,241666,241666,1196094,0.0,0.268,8.923
840,2150_rgg_n_2_16_s0.mtx,65536,65536,684254,0.0,0.032,42.798
843,0162_bcsstm20.mtx,485,485,485,0.0,0.002,0.402
844,1769_nemsemm2.mtx,6943,48878,182012,0.0,0.009,41.861
845,0441_lshp_406.mtx,406,406,2716,0.0,0.004,1.462
847,0411_lp_israel.mtx,174,316,2443,0.0,0.005,1.004
849,2684_higgs-twitter.mtx,456626,456626,14855842,0.0,3.877,7.664
851,2709_human_gene2.mtx,14340,14340,18068388,0.0,0.387,93.431
853,0621_dynamicSoaringProblem_1.mtx,647,647,5367,0.0,0.006,1.766
856,0084_pores_1.mtx,30,30,180,0.0,0.003,0.114
858,1772_ca-CondMat.mtx,23133,23133,186936,0.0,0.039,9.501
859,2630_Ge99H100.mtx,112985,112985,8451395,0.0,0.24,70.435
861,0542_nos2.mtx,957,957,4137,0.0,0.003,2.59
871,2045_nemeth13.mtx,9506,9506,474472,0.0,0.006,162.825
872,1812_mk12-b3.mtx,51975,13860,207900,0.0,0.009,45.97
874,1689_cavity21.mtx,4562,4562,138187,0.0,0.005,51.361
875,0443_lp_finnis.mtx,497,1064,2760,0.0,0.004,1.33
878,1545_jan99jac040.mtx,13694,13694,82842,0.0,0.009,19.353
879,0076_bcsstm05.mtx,153,153,153,0.0,0.002,0.138
880,2131_mt2010.mtx,132288,132288,638668,0.0,0.101,12.685
883,1970_bibd_16_8.mtx,120,12870,360360,0.0,0.007,101.753
886,0290_oscil_dcop_25.mtx,430,430,1544,0.0,0.004,0.8
889,0605_spaceStation_3.mtx,467,467,5103,0.0,0.004,2.299
891,2549_TSOPF_RS_b678_c1.mtx,18696,18696,4396289,0.0,0.016,537.148
896,0737_reorientation_1.mtx,677,677,7326,0.0,0.005,2.885
903,0169_lns_131.mtx,131,131,536,0.0,0.004,0.282
905,0832_lp_maros.mtx,846,1966,10137,0.0,0.006,3.646
906,1825_ABACUS_shell_ld.mtx,23412,23412,218484,0.0,0.011,40.207
909,1230_G60.mtx,7000,7000,34296,0.0,0.01,6.938
913,2638_CurlCurl_2.mtx,806529,806529,8921789,0.0,0.243,73.38
915,1367_circuit_3.mtx,12127,12127,48137,0.0,0.006,16.599
918,1275_G6.mtx,800,800,38352,0.0,0.004,17.307
919,2387_bbmat.mtx,38744,38744,1771722,0.0,0.015,232.418
922,2202_TSC_OPF_300.mtx,9774,9774,820804,0.0,0.007,233.282
927,0160_bcspwr03.mtx,118,118,476,0.0,0.004,0.246
931,2125_TSOPF_FS_b162_c1.mtx,10798,10798,608540,0.0,0.007,164.76
935,2743_F1.mtx,343791,343791,26837113,0.0,0.63,85.179
936,1912_Na5.mtx,5832,5832,305630,0.0,0.008,72.934
937,2128_c-69.mtx,67458,67458,623970,0.0,0.025,49.663
939,1468_aa5.mtx,801,8308,65953,0.0,0.005,24.432
941,2807_Long_Coup_dt0.mtx,1470152,1470152,87088992,0.0,1.193,145.943
942,0331_oscil_dcop_48.mtx,430,430,1544,0.0,0.004,0.825
943,0618_bcspwr06.mtx,1454,1454,5300,0.0,0.004,2.905
944,1743_c-48.mtx,18354,18354,166080,0.0,0.01,34.734
945,0497_qh882.mtx,882,882,3354,0.0,0.004,1.796
946,1278_G9.mtx,800,800,38352,0.0,0.004,18.505
947,0977_Erdos972.mtx,5488,5488,14170,0.0,0.005,6.061
948,0138_tub100.mtx,100,100,396,0.0,0.003,0.24
949,1469_lpi_bgindy.mtx,2671,10880,66266,0.0,0.006,22.636
953,1708_lp_maros_r7.mtx,3136,9408,144848,0.0,0.005,56.274
954,1091_bcsstk10.mtx,1086,1086,22070,0.0,0.005,9.334
957,0193_will199.mtx,199,199,701,0.0,0.004,0.363
962,1022_reorientation_2.mtx,1544,1544,17910,0.0,0.005,7.0
964,1054_G46.mtx,1000,1000,19980,0.0,0.004,9.818
965,0854_deter0.mtx,1923,5468,11173,0.0,0.005,4.847
967,1302_p2p-Gnutella04.mtx,10879,10879,39994,0.0,0.01,8.329
968,2597_marine1.mtx,400320,400320,6226538,0.0,0.204,61.084
969,0887_adder_dcop_29.mtx,1813,1813,11246,0.0,0.005,4.178
970,1175_stormg2-8.mtx,4409,11322,28553,0.0,0.004,12.891
972,1823_ABACUS_shell_md.mtx,23412,23412,218484,0.0,0.01,41.759
973,0124_dwt_66.mtx,66,66,320,0.0,0.004,0.172
984,0119_mesh1em1.mtx,48,48,306,0.0,0.003,0.184
986,2217_c-71.mtx,76638,76638,859554,0.0,0.038,44.958
988,0325_oscil_dcop_08.mtx,430,430,1544,0.0,0.004,0.828
989,1974_c-53.mtx,30235,30235,372213,0.0,0.01,78.048
990,1750_f855_mat9_I.mtx,2456,2511,171214,0.0,0.006,53.065
991,2415_coAuthorsDBLP.mtx,299067,299067,1955352,0.0,0.275,14.231
992,2353_sparsine.mtx,50000,50000,1548988,0.0,0.232,13.341
993,1038_spaceStation_11.mtx,1364,1364,18954,0.0,0.005,7.831
994,1819_jan99jac100.mtx,34454,34454,215862,0.0,0.016,26.789
995,0833_M80PI_n.mtx,4182,4182,10261,0.0,0.004,5.702
998,2704_af_shell1.mtx,504855,504855,17588875,0.0,0.224,157.105
999,1080_bcsstk34.mtx,588,588,21418,0.0,0.005,8.029
1002,1629_lp_pds_10.mtx,16558,49932,107605,0.0,0.02,10.996
1003,2588_Goodwin_127.mtx,178437,178437,5778545,0.0,0.057,203.055
1004,2605_shipsec8.mtx,114919,114919,6653399,0.0,0.059,225.302
1006,2436_gupta1.mtx,31802,31802,2164210,0.0,0.033,131.077
1007,0739_cavity03.mtx,317,317,7327,0.0,0.005,3.111
1008,0446_problem1.mtx,415,415,2779,0.0,0.004,1.389
1010,0436_fs_680_3.mtx,680,680,2646,0.0,0.004,1.417
1012,2794_Hook_1498.mtx,1498023,1498023,60917445,0.0,1.218,99.99
1013,1073_lshp3025.mtx,3025,3025,20833,0.0,0.004,10.245
1014,2566_ecology2.mtx,999999,999999,4995991,0.0,0.185,54.038
1018,1535_relat7.mtx,21924,1045,81355,0.0,0.008,21.319
1021,2296_Maragal_7.mtx,46845,26564,1200537,0.0,0.046,51.692
1024,0039_bcsstm02.mtx,66,66,66,0.0,0.002,0.058
1026,1799_g7jac060sc.mtx,17730,17730,203316,0.0,0.013,30.622
1027,2741_CurlCurl_4.mtx,2380515,2380515,26515867,0.0,0.721,73.565
1028,0072_lp_sc50b.mtx,50,78,148,0.0,0.004,0.076
1029,2589_pre2.mtx,659033,659033,5959282,0.0,0.317,37.602
1030,2420_TSC_OPF_1047.mtx,8140,8140,2016902,0.0,0.012,337.5
1032,0949_ch7-6-b2.mtx,4200,630,12600,0.0,0.004,6.742
1034,2805_channel-500x100x100-b050.mtx,4802000,4802000,85362744,0.0,2.623,65.095
1036,1404_kineticBatchReactor_3.mtx,5082,5082,53219,0.0,0.006,17.856
1039,1259_lhr02.mtx,2954,2954,37206,0.0,0.005,14.407
1040,1195_freeFlyingRobot_7.mtx,3918,3918,31046,0.0,0.005,11.349
1043,2435_144.mtx,144649,144649,2148786,0.0,0.432,9.954
1046,1351_barth(0).mtx,6691,6691,46187,0.0,0.011,8.695
1047,0375_p0548.mtx,176,724,1887,0.0,0.005,0.76
1048,0020_ch3-3-b1.mtx,18,9,36,0.0,0.002,0.034
1049,1566_garon1.mtx,3175,3175,88927,0.0,0.006,31.368
1050,1271_dynamicSoaringProblem_8.mtx,3543,3543,38136,0.0,0.005,15.239
1054,2070_c-67b.mtx,57975,57975,531935,0.0,0.013,80.105
1055,1986_g7jac100.mtx,29610,29610,384636,0.0,0.022,34.389
1056,2745_adaptive.mtx,6815744,6815744,27248640,0.0,1.479,36.853
1062,0513_bfwa398.mtx,398,398,3678,0.0,0.004,1.773
1063,1174_fd12.mtx,7500,7500,28462,0.0,0.004,14.462
1064,2570_tmt_sym.mtx,726713,726713,5080961,0.0,0.139,73.251
1065,1123_cis-n4c6-b3.mtx,5970,1330,23880,0.0,0.004,12.767
1066,0910_adder_dcop_12.mtx,1813,1813,11246,0.0,0.005,4.179
1067,2316_Maragal_8.mtx,33212,75077,1308415,0.0,0.074,35.263
1068,0260_impcol_e.mtx,225,225,1308,0.0,0.004,0.63
1070,2484_roadNet-PA.mtx,1090920,1090920,3083796,0.0,0.347,17.763
1082,1215_rajat03.mtx,7602,7602,32653,0.0,0.004,15.767
1083,2810_nlpkkt120.mtx,3542400,3542400,96845792,0.0,1.962,98.705
1084,1496_bibd_14_7.mtx,91,3432,72072,0.0,0.006,22.421
1089,0319_oscil_dcop_27.mtx,430,430,1544,0.0,0.004,0.8
1091,0158_lpi_ex72a.mtx,197,215,467,0.0,0.004,0.251
1092,1642_g7jac040.mtx,11790,11790,114671,0.0,0.009,26.523
1095,0378_lp_capri.mtx,271,482,1896,0.0,0.004,0.884
1096,1222_poli_large.mtx,15575,15575,33074,0.0,0.006,11.566
1097,1290_spaceShuttleEntry_4.mtx,2450,2450,39669,0.0,0.005,15.423
1098,0529_young3c.mtx,841,841,3988,0.0,0.004,2.066
1099,0505_west0989.mtx,989,989,3537,0.0,0.004,1.65
1105,0234_fs_183_1.mtx,183,183,1069,0.0,0.005,0.419
1106,0897_adder_dcop_26.mtx,1813,1813,11246,0.0,0.005,4.182
1107,0053_lp_afiro.mtx,27,51,102,0.0,0.004,0.053
1110,0613_tols2000.mtx,2000,2000,5184,0.0,0.005,2.205
1111,2348_nemeth25.mtx,9506,9506,1511758,0.0,0.009,352.432
1113,0785_lp_ship12s.mtx,1151,2869,8284,0.0,0.005,3.246
1114,0083_relat4.mtx,66,12,172,0.0,0.002,0.155
1115,2167_pf2177(0).mtx,9728,9728,725144,0.0,0.034,42.211
1117,2649_atmosmodm.mtx,1489752,1489752,10319760,0.0,0.39,52.892
1118,2609_nd6k.mtx,18000,18000,6897316,0.0,0.038,360.361
1119,0165_lesmis.mtx,77,77,508,0.0,0.004,0.262
1120,0571_nos7.mtx,729,729,4617,0.0,0.004,2.477
1121,0337_oscil_dcop_40.mtx,430,430,1544,0.0,0.004,0.8
1122,0137_olm100.mtx,100,100,396,0.0,0.004,0.181
1124,2490_net150.mtx,43520,43520,3121200,0.0,0.061,102.439
1125,2251_cont-300.mtx,180895,180895,988195,0.0,0.023,86.924
1126,2358_ch7-9-b4.mtx,317520,105840,1587600,0.0,0.049,65.167
1127,2034_rajat15.mtx,37261,37261,443573,0.0,0.023,38.592
1131,2118_neos1.mtx,131581,133473,599590,0.0,0.016,76.527
1132,2267_IG5-17.mtx,30162,27944,1035008,0.0,0.061,33.935
1133,2508_Chevron3.mtx,381381,381381,3413113,0.0,0.054,125.365
1135,1383_cryg10000.mtx,10000,10000,49699,0.0,0.004,24.812
1136,2568_wiki-Talk.mtx,2394385,2394385,5021410,0.0,1.211,8.295
1137,1178_c-22.mtx,3792,3792,28872,0.0,0.006,9.952
1138,1641_mark3jac040sc.mtx,18289,18289,113435,0.0,0.009,26.488
1140,1276_G10.mtx,800,800,38352,0.0,0.004,18.12
1143,1490_nopoly.mtx,10774,10774,70842,0.0,0.007,20.498
1144,0547_TF12.mtx,488,552,4231,0.0,0.004,2.126
1147,0073_GD99_c.mtx,105,105,149,0.0,0.003,0.086
1151,1531_lock2232.mtx,2232,2232,80352,0.0,0.006,28.857
1152,1927_crystm02.mtx,13965,13965,322905,0.0,0.008,76.718
1154,1457_bcsstk14.mtx,1806,1806,63454,0.0,0.005,24.275
1156,0210_gre_216b.mtx,216,216,876,0.0,0.004,0.455
1159,0449_nemsafm.mtx,334,2348,2826,0.0,0.005,1.135
1163,0303_oscil_dcop_47.mtx,430,430,1544,0.0,0.004,0.828
1164,1027_ODLIS.mtx,2909,2909,18246,0.0,0.005,7.73
1165,1031_bcsstk09.mtx,1083,1083,18437,0.0,0.005,7.597
1167,1479_lp22.mtx,2958,16392,68518,0.0,0.008,16.614
1168,0252_ch7-6-b1.mtx,630,42,1260,0.0,0.003,0.814
1173,0516_saylr3.mtx,1000,1000,3750,0.0,0.004,2.013
1174,2596_rajat30.mtx,643994,643994,6175377,0.0,0.353,34.975
1180,0761_mahindas.mtx,1258,1258,7682,0.0,0.005,2.909
1186,0560_bcsstk02.mtx,66,66,4356,0.0,0.005,1.681
1188,2656_mycielskian15.mtx,24575,24575,11111110,0.0,0.18,123.593
1190,1132_spaceStation_14.mtx,1640,1640,24324,0.0,0.005,10.373
1192,1502_aa01.mtx,823,8904,72965,0.0,0.006,25.883
1193,1945_n4c6-b12.mtx,25605,69235,332865,0.0,0.012,54.734
1194,0460_bfwb398.mtx,398,398,2910,0.0,0.004,1.507
1196,1182_ACTIVSg2000.mtx,4000,4000,29336,0.0,0.005,12.735
1197,2617_specular.mtx,477976,1600,7647616,0.0,0.092,166.323
1198,1140_G55.mtx,5000,5000,24996,0.0,0.008,6.493
1201,2325_heart1.mtx,3557,3557,1387773,0.0,0.009,299.606
1202,1063_aircraft.mtx,3754,7517,20267,0.0,0.004,10.844
1203,0927_Franz3.mtx,1280,2800,11520,0.0,0.004,6.136
1204,1785_delaunay_n15.mtx,32768,32768,196548,0.0,0.011,36.862
1205,0720_bcsstk19.mtx,817,817,6853,0.0,0.004,3.319
1207,1335_n3c6-b8.mtx,4935,6435,44415,0.0,0.005,18.267
1213,2255_smallworld.mtx,100000,100000,999996,0.0,0.053,37.751
1214,0028_Tina_DisCog.mtx,11,11,48,0.0,0.003,0.038
1215,1630_vsp_p0291_seymourl_iiasa.mtx,10498,10498,107736,0.0,0.014,15.603
1218,1859_cond-mat-2003.mtx,31163,31163,240058,0.0,0.028,17.293
1219,0251_bibd_9_5.mtx,36,126,1260,0.0,0.006,0.445
1220,1120_ex29.mtx,2870,2870,23754,0.0,0.004,11.456
1223,2427_sme3Db.mtx,29067,29067,2081063,0.0,0.385,10.824
1224,1854_ca-HepPh.mtx,12008,12008,237010,0.0,0.04,11.773
1226,2305_msc10848.mtx,10848,10848,1229778,0.0,0.014,175.632
1229,0407_ch5-5-b3.mtx,600,600,2400,0.0,0.004,1.288
1230,2672_CurlCurl_3.mtx,1219574,1219574,13544618,0.0,0.398,68.026
1234,2329_ga2010.mtx,291086,291086,1418056,0.0,0.313,9.05
1235,1678_Wordnet3.mtx,82670,82670,132964,0.0,0.019,13.923
1237,0690_orsirr_2.mtx,886,886,5970,0.0,0.004,3.024
1238,0401_mhdb416.mtx,416,416,2312,0.0,0.003,1.344
1240,0087_GD98_b.mtx,121,121,207,0.0,0.004,0.103
1241,0775_lp_sierra.mtx,1227,2735,8001,0.0,0.005,3.293
1242,2501_stat96v3.mtx,33841,1113780,3317736,0.0,0.054,122.521
1243,1898_raefsky1.mtx,3242,3242,294276,0.0,0.006,101.527
1246,0978_n4c5-b4.mtx,2852,1350,14260,0.0,0.004,7.109
1249,0831_dw2048.mtx,2048,2048,10114,0.0,0.004,5.326
1251,0313_oscil_dcop_18.mtx,430,430,1544,0.0,0.004,0.8
1252,1109_G40.mtx,2000,2000,23532,0.0,0.006,8.15
1256,2158_thermomech_TC.mtx,102158,102158,711558,0.0,0.14,10.155
1257,0099_d_dyn1.mtx,87,87,238,0.0,0.004,0.123
1258,2168_G2_circuit.mtx,150102,150102,726674,0.0,0.029,49.393
1259,1507_c-37.mtx,8204,8204,74676,0.0,0.006,23.539
1260,2587_largebasis.mtx,440020,440020,5560100,0.0,0.066,169.549
1263,0598_SmaGri.mtx,1059,1059,4919,0.0,0.005,1.861
1265,2441_exdata_1.mtx,6001,6001,2269501,0.0,0.009,489.486
1267,1737_bayer04.mtx,20545,20545,159082,0.0,0.006,55.828
1268,1287_nasa1824.mtx,1824,1824,39208,0.0,0.005,14.449
1271,0950_Trefethen_700.mtx,700,700,12654,0.0,0.004,6.126
1272,0364_dwt_209.mtx,209,209,1743,0.0,0.004,0.904
1273,1232_shar_te2-b1.mtx,17160,286,34320,0.0,0.004,17.096
1274,0419_lp_bandm.mtx,305,472,2494,0.0,0.005,1.047
1275,2071_Maragal_6.mtx,21255,10152,537694,0.0,0.021,51.843
1276,1991_delaunay_n16.mtx,65536,65536,393150,0.0,0.017,46.343
1277,0631_lp_bnl1.mtx,643,1586,5532,0.0,0.005,2.297
1278,2051_rajat18.mtx,94294,94294,485143,0.0,0.02,47.565
1280,2248_pkustk01.mtx,22044,22044,979380,0.0,0.013,145.115
1281,1245_Trec11.mtx,235,1138,35705,0.0,0.005,13.638
1283,2519_s3dkt3m2.mtx,90449,90449,3753461,0.0,0.027,279.639
1284,1187_n3c6-b5.mtx,5005,3003,30030,0.0,0.004,15.495
1285,0118_mesh1e1.mtx,48,48,306,0.0,0.003,0.184
1286,2137_Trec13.mtx,1301,6561,654517,0.0,0.011,116.193
1287,0294_oscil_dcop_11.mtx,430,430,1544,0.0,0.004,0.831
1289,2606_boneS01.mtx,127224,127224,6715152,0.0,0.069,193.623
1290,1055_G45.mtx,1000,1000,19980,0.0,0.004,9.978
1291,0976_orsreg_1.mtx,2205,2205,14133,0.0,0.004,7.572
1293,1549_utm5940.mtx,5940,5940,83842,0.0,0.005,35.526
1295,1918_mk12-b4.mtx,62370,51975,311850,0.0,0.014,44.078
1296,0450_Erdos991.mtx,492,492,2834,0.0,0.004,1.474
1297,1661_cvxqp3.mtx,17500,17500,122462,0.0,0.008,31.575
1300,1446_testbig.mtx,17613,31223,61639,0.0,0.004,27.74
1301,2139_g7jac160sc.mtx,47430,47430,656616,0.0,0.036,36.034
1302,1659_foldoc.mtx,13356,13356,120238,0.0,0.012,20.412
1305,0217_lop163.mtx,163,163,935,0.0,0.004,0.483
1309,1670_jan99jac060sc.mtx,20614,20614,127182,0.0,0.011,22.994
1315,1143_TSOPF_FS_b9_c1.mtx,2454,2454,25032,0.0,0.006,7.791
1316,1313_cage9.mtx,3534,3534,41594,0.0,0.004,18.702
1317,2138_g7jac160.mtx,47430,47430,656616,0.0,0.036,36.239
1318,0752_lung1.mtx,1650,1650,7419,0.0,0.004,3.836
1319,0468_bibd_12_4.mtx,66,495,2970,0.0,0.006,1.033
1321,0518_mk9-b2.mtx,1260,378,3780,0.0,0.004,2.03
1323,0195_n3c6-b11.mtx,60,675,720,0.0,0.005,0.319
1324,1834_lowThrust_11.mtx,18368,18368,223801,0.0,0.008,59.348
1325,1102_ex22.mtx,839,839,22715,0.0,0.005,8.964
1327,1753_jan99jac080sc.mtx,27534,27534,171522,0.0,0.014,25.384
1328,1013_dwt_992.mtx,992,992,16744,0.0,0.004,8.707
1329,0033_GD95_a.mtx,36,36,57,0.0,0.003,0.036
1332,1098_saylr4.mtx,3564,3564,22316,0.0,0.004,11.742
1333,2098_mri2.mtx,63240,147456,569160,0.0,0.018,62.449
1336,0623_rajat19.mtx,1157,1157,5399,0.0,0.005,2.018
1337,2528_xenon2.mtx,157464,157464,3866688,0.0,0.063,122.12
1338,0517_steam1.mtx,240,240,3762,0.0,0.004,1.817
1339,2272_3D_51448_3D.mtx,51448,51448,1056610,0.0,0.017,125.406
1340,1543_lhr04c.mtx,4101,4101,82682,0.0,0.006,30.028
1341,2147_heart2.mtx,2339,2339,682797,0.0,0.007,199.124
1346,0361_shl_200.mtx,663,663,1726,0.0,0.007,0.492
1348,2498_pkustk08.mtx,22209,22209,3226671,0.0,0.041,155.671
1350,0671_fpga_dcop_12.mtx,1220,1220,5892,0.0,0.005,2.385
1351,1272_lp_nug12.mtx,3192,8856,38304,0.0,0.007,11.39
1352,2533_barrier2-9.mtx,115625,115625,3897557,0.0,0.206,37.9
1353,1253_wb-cs-stanford.mtx,9914,9914,36854,0.0,0.006,13.143
1355,2077_ford2.mtx,100196,100196,544688,0.0,0.021,51.781
1356,1701_mplate.mtx,5962,5962,142190,0.0,0.005,55.576
1360,0269_n4c5-b2.mtx,455,105,1365,0.0,0.004,0.761
1362,0157_lp_scagr7.mtx,129,185,465,0.0,0.004,0.225
1366,0477_bcsstk20.mtx,485,485,3135,0.0,0.004,1.769
1367,2182_lhr34.mtx,35152,35152,764014,0.0,0.011,142.646
1373,1696_cavity19.mtx,4562,4562,138187,0.0,0.005,50.572
1375,2761_ss.mtx,1652680,1652680,34753577,0.0,0.881,78.878
1376,0466_D_11.mtx,169,461,2952,0.0,0.004,1.42
1377,1105_sherman2.mtx,1080,1080,23094,0.0,0.005,9.811
1378,2450_poisson3Db.mtx,85623,85623,2374949,0.0,0.559,8.499
1380,2287_dbir2.mtx,18906,45877,1158159,0.0,0.032,72.171
1381,2419_bcsstk32.mtx,44609,44609,2014701,0.0,0.018,220.066
1383,0569_tumorAntiAngiogenesis_4.mtx,455,455,4593,0.0,0.005,1.851
1384,1168_bayer06.mtx,3008,3008,27576,0.0,0.006,8.784
1385,2640_gearbox.mtx,153746,153746,9080404,0.0,0.126,143.808
1388,2787_boneS10.mtx,914898,914898,55468422,0.0,0.744,149.023
1392,2057_c-66.mtx,49989,49989,499007,0.0,0.018,56.667
1393,2021_ncvxqp5.mtx,62500,62500,424966,0.0,0.02,42.631
1394,2407_conf5_4-8x8-15.mtx,49152,49152,1916928,0.0,0.019,205.569
1396,0363_CSphd.mtx,1882,1882,1740,0.0,0.004,0.969
1397,0026_kleemin.mtx,8,16,44,0.0,0.003,0.035
1398,1179_ca-GrQc.mtx,5242,5242,28980,0.0,0.008,7.022
1399,1292_G29.mtx,2000,2000,39980,0.0,0.007,12.296
1401,0406_lp_scsd1.mtx,77,760,2388,0.0,0.006,0.858
1404,0414_lund_a.mtx,147,147,2449,0.0,0.005,1.013
1405,1821_lowThrust_8.mtx,17702,17702,216445,0.0,0.007,59.073
1406,0780_diag.mtx,2559,2559,8184,0.0,0.004,4.408
1408,1558_fv2.mtx,9801,9801,87025,0.0,0.004,41.94
1410,2399_n4c6-b9.mtx,186558,198895,1865580,0.0,0.047,78.888
1412,1949_graham1.mtx,9035,9035,335504,0.0,0.006,106.324
1413,1341_nopss_11k.mtx,11685,11685,44941,0.0,0.005,19.379
1415,0826_lp_fit1p.mtx,627,1677,9868,0.0,0.004,4.624
1417,1820_TF16.mtx,15437,19321,216173,0.0,0.015,28.408
1418,0929_freeFlyingRobot_2.mtx,1338,1338,11600,0.0,0.005,5.005
1421,1231_G61.mtx,7000,7000,34296,0.0,0.01,6.938
1422,2444_citationCiteseer.mtx,268495,268495,2313294,0.0,0.72,6.428
1425,2036_ex40.mtx,7740,7740,458012,0.0,0.007,137.376
1427,0805_iprob.mtx,3001,3001,9000,0.0,0.007,2.717
1428,2185_trans5.mtx,116835,116835,766396,0.0,0.026,59.042
1431,1010_flower_4_4.mtx,1837,5529,16466,0.0,0.004,8.198
1432,1891_mark3jac100sc.mtx,45769,45769,285215,0.0,0.018,31.834
1436,2822_Bump_2911.mtx,2911419,2911419,127729899,0.0,2.078,122.912
1437,1431_pcb3000.mtx,3960,7732,57479,0.0,0.009,12.677
1439,1142_dwt_2680.mtx,2680,2680,25026,0.0,0.004,11.651
1444,0708_Pd_rhs.mtx,8081,12406,6323,0.0,0.004,3.16
1445,0465_wm3.mtx,207,260,2948,0.0,0.005,1.179
1449,2231_sx-superuser.mtx,194085,194085,924886,0.0,0.257,7.199
1450,1926_cegb2919.mtx,2919,2919,321543,0.0,0.006,105.269
1459,2290_struct3.mtx,53570,53570,1173694,0.0,0.015,161.677
1460,1994_nemeth02.mtx,9506,9506,394808,0.0,0.006,140.152
1461,0810_lp_pilot_we.mtx,722,2928,9265,0.0,0.005,3.463
1465,1486_lp_wood1p.mtx,244,2595,70216,0.0,0.007,21.2
1466,2116_finan512.mtx,74752,74752,596992,0.0,0.017,69.398
1470,0103_GD96_c.mtx,65,65,250,0.0,0.004,0.135
1475,1634_baxter.mtx,27441,30733,111576,0.0,0.01,21.745
1476,0397_p0282.mtx,241,523,2207,0.0,0.004,1.071
1478,1614_mhd4800a.mtx,4800,4800,102252,0.0,0.004,46.289
1479,2601_TEM152078.mtx,152078,152078,6459326,0.0,0.118,109.7
1480,2531_barrier2-11.mtx,115625,115625,3897557,0.0,0.217,35.955
1481,1613_c-41.mtx,9769,9769,101745,0.0,0.006,33.763
1483,2277_pds-100.mtx,156243,514577,1096002,0.0,0.262,8.358
1485,0863_adder_dcop_19.mtx,1813,1813,11245,0.0,0.006,4.072
1486,1628_barth5(0).mtx,15606,15606,107362,0.0,0.008,26.777
1489,1235_bips98_606.mtx,7135,7135,34738,0.0,0.004,16.142
1491,1040_wang2.mtx,2903,2903,19093,0.0,0.004,10.224
1492,1914_lhr14c.mtx,14270,14270,307858,0.0,0.006,101.974
1496,0754_dwt_878.mtx,878,878,7448,0.0,0.004,3.835
1497,2504_m14b.mtx,214765,214765,3358036,0.0,0.545,12.332
1499,2145_ex3sta1(0).mtx,16782,16782,678998,0.0,0.013,108.164
1500,2403_loc-Gowalla.mtx,196591,196591,1900654,0.0,0.364,10.439
1503,1316_dw8192.mtx,8192,8192,41746,0.0,0.004,21.507
1509,1560_t2d_q4.mtx,9801,9801,87025,0.0,0.004,40.524
1510,0998_spaceStation_5.mtx,1019,1019,15219,0.0,0.005,6.096
1518,2162_Pres_Poisson.mtx,14822,14822,715804,0.0,0.01,138.413
1519,0086_GD96_b.mtx,111,111,193,0.0,0.003,0.127
1520,1119_hydr1c.mtx,5308,5308,23752,0.0,0.004,10.578
1526,1348_g7jac020sc.mtx,5850,5850,45465,0.0,0.005,18.799
1528,2496_cnr-2000.mtx,325557,325557,3216152,0.0,0.062,104.118
1531,1356_bcsstm39.mtx,46772,46772,46772,0.0,0.003,30.61
1532,0089_n2c6-b1.mtx,105,15,210,0.0,0.002,0.189
1533,1936_fe_body.mtx,45087,45087,327468,0.0,0.012,56.078
1534,1682_c-39.mtx,9271,9271,136811,0.0,0.007,39.33
1536,0658_fpga_dcop_41.mtx,1220,1220,5892,0.0,0.005,2.294
